,EXPERIMENT,WELL,CELL,DRUG,DRUG_CONCENTRATION,TIME_MINUTES,TIME_IN_AUXIN_HRS,PRIMARY,SECONDARY,TotalNumberCells,GFP_488_Intensity,GFP_Intensity_BGS,GFP_Intensity_FC
220,250912_mACPOLR2A_Kinetic_pSer2,N03,HCT116 OsTIRF74G,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa647,1888,268.3975992855761,-1.4304955583545507,-0.0019359034529739707
221,250912_mACPOLR2A_Kinetic_pSer2,N04,HCT116 OsTIRF74G,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa647,2033,269.72281210069065,-0.10528274324002496,-0.00014248015310958404
222,250912_mACPOLR2A_Kinetic_pSer2,N05,HCT116 OsTIRF74G,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa647,1142,269.401910533212,-0.4261843107186678,-0.0005767593432255245
223,250912_mACPOLR2A_Kinetic_pSer2,N06,HCT116 OsTIRF74G,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa647,1490,271.95110254312726,2.1230076991965916,0.0028730868205508625
224,250912_mACPOLR2A_Kinetic_pSer2,N07,HCT116 OsTIRF74G,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa647,1240,269.0256566035247,-0.8024382404059907,-0.0010859474196390976
225,250912_mACPOLR2A_Kinetic_pSer2,N08,HCT116 OsTIRF74G,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa647,1385,268.1889270889058,-1.6391677550248573,-0.0022183015518106998
226,250912_mACPOLR2A_Kinetic_pSer2,N09,HCT116 OsTIRF74G,Vehicle,0,480,0.0,No primary,Goat anti-rat Alexa647,1414,276.54947568788606,6.721380843955387,0.009096109602418846
227,250912_mACPOLR2A_Kinetic_pSer2,N10,HCT116 OsTIRF74G,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa647,1625,273.1009489643924,3.272854120461716,0.004429185086159878
228,250912_mACPOLR2A_Kinetic_pSer2,N11,HCT116 OsTIRF74G,Vehicle,0,480,0.0,No primary,Goat anti-rat Alexa647,2000,273.0007173730363,3.172622529105638,0.00429354070567225
229,250912_mACPOLR2A_Kinetic_pSer2,N12,HCT116 OsTIRF74G,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa647,1348,269.68717195698275,-0.14092288694791932,-0.0001907123037553119
230,250912_mACPOLR2A_Kinetic_pSer2,N13,HCT116 OsTIRF74G,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa647,1916,266.5286562930568,-3.2994385508738446,-0.0044651620525542265
231,250912_mACPOLR2A_Kinetic_pSer2,N14,HCT116 OsTIRF74G,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa647,2241,270.33327823949605,0.5051833955653819,0.0006836695676182888
232,250912_mACPOLR2A_Kinetic_pSer2,N15,HCT116 OsTIRF74G,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa647,1554,266.4460850086465,-3.3820098352841796,-0.004576906569112064
233,250912_mACPOLR2A_Kinetic_pSer2,N16,HCT116 OsTIRF74G,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa647,1791,267.1334580452025,-2.6946367987281974,-0.003646678000992235
234,250912_mACPOLR2A_Kinetic_pSer2,N17,HCT116 OsTIRF74G,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa647,2327,269.18392836345737,-0.6441664804733023,-0.0008717567185408023
235,250912_mACPOLR2A_Kinetic_pSer2,N18,HCT116 OsTIRF74G,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa647,2258,277.1355293144004,7.30743447046973,0.009889221634519147
236,250912_mACPOLR2A_Kinetic_pSer2,N19,HCT116 OsTIRF74G,Vehicle,0,480,0.0,No primary,Goat anti-mouse Alexa647,2678,272.5658355153622,2.7377406714315384,0.003705010888162421
237,250912_mACPOLR2A_Kinetic_pSer2,N20,HCT116 OsTIRF74G,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa647,2398,273.356752755213,3.5286579112823233,0.004775366826495423
238,250912_mACPOLR2A_Kinetic_pSer2,N21,HCT116 OsTIRF74G,Vehicle,0,480,0.0,No primary,Goat anti-mouse Alexa647,2640,267.8954290872602,-1.932665756670474,-0.002615495231657054
239,250912_mACPOLR2A_Kinetic_pSer2,N22,HCT116 OsTIRF74G,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa647,2865,266.1928305784691,-3.635264265461558,-0.004919638235070741
0,260522_mACPOLR2A_Kinetic_pSer2,C03,HCT116 OsTIRF74G,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,3030,224.79536947862564,-15.690447366299537,-0.036634637661243225
1,260522_mACPOLR2A_Kinetic_pSer2,C04,HCT116 OsTIRF74G,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2627,244.4727939447165,3.986977099791318,0.009308941804186219
2,260522_mACPOLR2A_Kinetic_pSer2,C05,HCT116 OsTIRF74G,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2732,244.9848747625888,4.499057917663606,0.010504567064452379
3,260522_mACPOLR2A_Kinetic_pSer2,C06,HCT116 OsTIRF74G,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2920,245.77554823516024,5.289731390235062,0.012350660773560151
4,260522_mACPOLR2A_Kinetic_pSer2,C07,HCT116 OsTIRF74G,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2568,247.27479148158653,6.788974636661351,0.015851149435015477
5,260522_mACPOLR2A_Kinetic_pSer2,C08,HCT116 OsTIRF74G,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,3145,245.60875395339627,5.122937108471092,0.01196122330669005
6,260522_mACPOLR2A_Kinetic_pSer2,C09,HCT116 OsTIRF74G,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2603,244.00931062877618,3.523493783850995,0.008226783791408681
7,260522_mACPOLR2A_Kinetic_pSer2,C10,HCT116 OsTIRF74G,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2616,244.04980268764726,3.563985842722076,0.008321326150225416
8,260522_mACPOLR2A_Kinetic_pSer2,C11,HCT116 OsTIRF74G,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2376,248.6880746255553,8.202257780630106,0.019150935265420943
9,260522_mACPOLR2A_Kinetic_pSer2,C12,HCT116 OsTIRF74G,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2450,246.69533769206842,6.209520847143239,0.014498219265157814
10,260522_mACPOLR2A_Kinetic_pSer2,C13,HCT116 OsTIRF74G,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa568,2375,247.05366845930658,6.5678516143813965,0.015334863212534387
11,260522_mACPOLR2A_Kinetic_pSer2,C14,HCT116 OsTIRF74G,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa568,2786,246.57440454784464,6.088587702919455,0.014215860080843615
12,260522_mACPOLR2A_Kinetic_pSer2,C15,HCT116 OsTIRF74G,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa568,2843,247.644556473055,7.158739628129808,0.0167144904326313
13,260522_mACPOLR2A_Kinetic_pSer2,C16,HCT116 OsTIRF74G,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa568,3337,243.9937915990242,3.507974754099024,0.00819054938594242
14,260522_mACPOLR2A_Kinetic_pSer2,C17,HCT116 OsTIRF74G,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa568,2566,246.40795916245537,5.922142317530188,0.013827237230151765
15,260522_mACPOLR2A_Kinetic_pSer2,C18,HCT116 OsTIRF74G,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa568,3167,246.19750696171008,5.711690116784894,0.013335865637020869
16,260522_mACPOLR2A_Kinetic_pSer2,C19,HCT116 OsTIRF74G,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa568,2831,247.18519425875218,6.699377413826994,0.01564195452059638
17,260522_mACPOLR2A_Kinetic_pSer2,C20,HCT116 OsTIRF74G,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa568,2788,244.93060632052376,4.444789475598583,0.010377859095898058
18,260522_mACPOLR2A_Kinetic_pSer2,C21,HCT116 OsTIRF74G,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa568,2312,242.67032561248325,2.1845087675580714,0.005100471981390869
19,260522_mACPOLR2A_Kinetic_pSer2,C22,HCT116 OsTIRF74G,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa568,3012,240.67459389294518,0.1887770480200004,0.00044076364373305037
20,260522_mACPOLR2A_Kinetic_pSer2,D03,HCT116 OsTIRF74G,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2844,243.5690005728619,3.083183727936728,0.0071987315644424345
21,260522_mACPOLR2A_Kinetic_pSer2,D04,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,60,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,1774,677.4584423702465,436.97262552532135,1.020259870880769
22,260522_mACPOLR2A_Kinetic_pSer2,D05,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,120,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,1635,673.6257723955339,433.1399555506087,1.0113112110675189
23,260522_mACPOLR2A_Kinetic_pSer2,D06,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,240,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2348,664.0007571992857,423.5149403543605,0.9888383690913328
24,260522_mACPOLR2A_Kinetic_pSer2,D07,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,1719,683.235793962579,442.7499771176538,1.0337490453629001
25,260522_mACPOLR2A_Kinetic_pSer2,D08,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,60,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,1490,678.6353203095049,438.1495034645797,1.0230076890831261
26,260522_mACPOLR2A_Kinetic_pSer2,D09,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,120,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2148,644.9579008432675,404.47208399834227,0.9443764027527428
27,260522_mACPOLR2A_Kinetic_pSer2,D10,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,240,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2142,653.510920127233,413.02510328230784,0.9643463089678262
28,260522_mACPOLR2A_Kinetic_pSer2,D11,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,1936,668.9310653794676,428.4452485345424,1.0003498352415696
29,260522_mACPOLR2A_Kinetic_pSer2,D12,HCT116 OsTIRF74G,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,3854,247.04690524055997,6.561088395634783,0.015319072198905416
30,260522_mACPOLR2A_Kinetic_pSer2,D13,HCT116 OsTIRF74G,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa568,2440,249.10383969697477,8.618022852049592,0.020121678953479723
31,260522_mACPOLR2A_Kinetic_pSer2,D14,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,60,0.0,Total Pol II (F12),Goat anti-mouse Alexa568,1803,668.213989117918,427.7281722729928,0.9986755790266849
32,260522_mACPOLR2A_Kinetic_pSer2,D15,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,120,0.0,Total Pol II (F12),Goat anti-mouse Alexa568,1784,680.2321501895168,439.7463333445916,1.0267360266311383
33,260522_mACPOLR2A_Kinetic_pSer2,D16,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,240,0.0,Total Pol II (F12),Goat anti-mouse Alexa568,1894,669.721206625152,429.23538978022685,1.0021946862876288
34,260522_mACPOLR2A_Kinetic_pSer2,D17,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa568,2242,648.1764065973856,407.6905897524604,0.9518910891960365
35,260522_mACPOLR2A_Kinetic_pSer2,D18,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,60,0.0,Total Pol II (F12),Goat anti-mouse Alexa568,1644,666.3796521105173,425.89383526559214,0.9943927010407412
36,260522_mACPOLR2A_Kinetic_pSer2,D19,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,120,0.0,Total Pol II (F12),Goat anti-mouse Alexa568,1893,656.9285774073333,416.44276056240807,0.9723259817702538
37,260522_mACPOLR2A_Kinetic_pSer2,D20,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,240,0.0,Total Pol II (F12),Goat anti-mouse Alexa568,1652,666.2750563619023,425.78923951697715,0.9941484870128068
38,260522_mACPOLR2A_Kinetic_pSer2,D21,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa568,2159,649.6176520163158,409.1318351713906,0.9552561623817022
39,260522_mACPOLR2A_Kinetic_pSer2,D22,HCT116 OsTIRF74G,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa568,2532,241.45598342881993,0.970166583894752,0.002265180873578405
40,260522_mACPOLR2A_Kinetic_pSer2,E03,HCT116 OsTIRF74G,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2491,245.15970241581567,4.673885570890491,0.010912761144558004
41,260522_mACPOLR2A_Kinetic_pSer2,E04,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,10,60,1.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2049,517.139186185793,276.65336934086787,0.6459405335588637
42,260522_mACPOLR2A_Kinetic_pSer2,E05,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,10,120,2.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2168,484.17608272871445,243.69026588378927,0.5689770587038475
43,260522_mACPOLR2A_Kinetic_pSer2,E06,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,10,240,4.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,1994,472.613242705451,232.12742586052582,0.5419797115474496
44,260522_mACPOLR2A_Kinetic_pSer2,E07,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,10,480,8.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,1982,490.14371615733035,249.65789931240516,0.5829105102650841
45,260522_mACPOLR2A_Kinetic_pSer2,E08,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,10,60,1.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2280,516.3629459034737,275.8771290585485,0.64412813899694
46,260522_mACPOLR2A_Kinetic_pSer2,E09,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,10,120,2.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2074,474.57646208753147,234.09064524260629,0.5465635088754037
47,260522_mACPOLR2A_Kinetic_pSer2,E10,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,10,240,4.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2080,458.9216105032894,218.43579365836422,0.5100119815645221
48,260522_mACPOLR2A_Kinetic_pSer2,E11,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,10,480,8.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2084,479.48261209905615,238.99679525413097,0.5580185696386776
49,260522_mACPOLR2A_Kinetic_pSer2,E12,HCT116 OsTIRF74G,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,3689,241.80665607400533,1.3208392290801498,0.003083944353940951
50,260522_mACPOLR2A_Kinetic_pSer2,E13,HCT116 OsTIRF74G,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa568,3082,241.7240163923437,1.2381995474185317,0.002890994164348755
51,260522_mACPOLR2A_Kinetic_pSer2,E14,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,10,60,1.0,Total Pol II (F12),Goat anti-mouse Alexa568,1966,497.1355446088388,256.64972776391363,0.5992352903004027
52,260522_mACPOLR2A_Kinetic_pSer2,E15,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,10,120,2.0,Total Pol II (F12),Goat anti-mouse Alexa568,1710,491.61232321184895,251.12650636692376,0.5863394684109552
53,260522_mACPOLR2A_Kinetic_pSer2,E16,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,10,240,4.0,Total Pol II (F12),Goat anti-mouse Alexa568,2269,468.5086343567362,228.022817511811,0.5323961199463936
54,260522_mACPOLR2A_Kinetic_pSer2,E17,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,10,480,8.0,Total Pol II (F12),Goat anti-mouse Alexa568,2197,492.81124871745493,252.32543187252975,0.589138764087829
55,260522_mACPOLR2A_Kinetic_pSer2,E18,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,10,60,1.0,Total Pol II (F12),Goat anti-mouse Alexa568,2027,500.8340027562024,260.3481859112772,0.6078705873681556
56,260522_mACPOLR2A_Kinetic_pSer2,E19,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,10,120,2.0,Total Pol II (F12),Goat anti-mouse Alexa568,1560,482.49452329594016,242.00870645101497,0.5650508914577914
57,260522_mACPOLR2A_Kinetic_pSer2,E20,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,10,240,4.0,Total Pol II (F12),Goat anti-mouse Alexa568,1988,491.11286238616253,250.62704554123735,0.58517330877587
58,260522_mACPOLR2A_Kinetic_pSer2,E21,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,10,480,8.0,Total Pol II (F12),Goat anti-mouse Alexa568,1544,498.74575529071075,258.25993844578556,0.6029948698402022
59,260522_mACPOLR2A_Kinetic_pSer2,E22,HCT116 OsTIRF74G,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa568,2416,241.92608201473513,1.4402651698099476,0.0033627844637128556
60,260522_mACPOLR2A_Kinetic_pSer2,F03,HCT116 OsTIRF74G,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,3092,244.4422311826997,3.956414337774504,0.009237582735430943
61,260522_mACPOLR2A_Kinetic_pSer2,F04,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,100,60,1.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2119,444.0672100067417,203.5813931618165,0.4753293771006853
62,260522_mACPOLR2A_Kinetic_pSer2,F05,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,100,120,2.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,1859,395.47560899189915,154.98979214697397,0.3618759072919219
63,260522_mACPOLR2A_Kinetic_pSer2,F06,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,100,240,4.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2084,358.33960046814286,117.85378362321768,0.275169379129143
64,260522_mACPOLR2A_Kinetic_pSer2,F07,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,100,480,8.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2042,370.6672771227643,130.1814602778391,0.30395249518082595
65,260522_mACPOLR2A_Kinetic_pSer2,F08,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,100,60,1.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2581,451.1607033649218,210.67488651999662,0.49189152812561504
66,260522_mACPOLR2A_Kinetic_pSer2,F09,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,100,120,2.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2409,389.9477511579319,149.46193431300674,0.3489692600776931
67,260522_mACPOLR2A_Kinetic_pSer2,F10,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,100,240,4.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2444,338.0132721583493,97.52745531342413,0.2277107149350209
68,260522_mACPOLR2A_Kinetic_pSer2,F11,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,100,480,8.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2388,348.61060343074115,108.12478658581597,0.2524537564989019
69,260522_mACPOLR2A_Kinetic_pSer2,F12,HCT116 OsTIRF74G,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,3483,231.01528996204067,-9.470526882884513,-0.022112136940131272
70,260522_mACPOLR2A_Kinetic_pSer2,F13,HCT116 OsTIRF74G,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa568,3838,229.4996928059601,-10.986124038965073,-0.025650809315571434
71,260522_mACPOLR2A_Kinetic_pSer2,F14,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,100,60,1.0,Total Pol II (F12),Goat anti-mouse Alexa568,2286,437.2410396557234,196.75522281079822,0.4593913817341163
72,260522_mACPOLR2A_Kinetic_pSer2,F15,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,100,120,2.0,Total Pol II (F12),Goat anti-mouse Alexa568,1920,388.9004868955036,148.41467005057842,0.3465240686886933
73,260522_mACPOLR2A_Kinetic_pSer2,F16,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,100,240,4.0,Total Pol II (F12),Goat anti-mouse Alexa568,1745,333.3130275797861,92.8272107348609,0.21673640980305087
74,260522_mACPOLR2A_Kinetic_pSer2,F17,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,100,480,8.0,Total Pol II (F12),Goat anti-mouse Alexa568,2413,361.9878612183619,121.50204437343672,0.28368747345480727
75,260522_mACPOLR2A_Kinetic_pSer2,F18,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,100,60,1.0,Total Pol II (F12),Goat anti-mouse Alexa568,1980,449.90585434655827,209.4200375016331,0.4889616601598327
76,260522_mACPOLR2A_Kinetic_pSer2,F19,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,100,120,2.0,Total Pol II (F12),Goat anti-mouse Alexa568,2161,397.34164614386424,156.85582929893906,0.36623279994952
77,260522_mACPOLR2A_Kinetic_pSer2,F20,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,100,240,4.0,Total Pol II (F12),Goat anti-mouse Alexa568,1917,359.0574723756394,118.57165553071422,0.27684549304765416
78,260522_mACPOLR2A_Kinetic_pSer2,F21,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,100,480,8.0,Total Pol II (F12),Goat anti-mouse Alexa568,1713,371.4641351503225,130.9783183053973,0.30581302881798333
79,260522_mACPOLR2A_Kinetic_pSer2,F22,HCT116 OsTIRF74G,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa568,2626,243.46389494000383,2.9780780950786436,0.006953327039891922
80,260522_mACPOLR2A_Kinetic_pSer2,G03,HCT116 OsTIRF74G,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2900,244.19488029607186,3.709063451146676,0.008660058723830067
81,260522_mACPOLR2A_Kinetic_pSer2,G04,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,1000,60,1.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2059,425.20182467198305,184.71600782705787,0.4312817766757899
82,260522_mACPOLR2A_Kinetic_pSer2,G05,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,1000,120,2.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2338,369.4585516556128,128.9727348106876,0.30113031819075997
83,260522_mACPOLR2A_Kinetic_pSer2,G06,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,1000,240,4.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2646,330.7812297237161,90.2954128787909,0.2108250743947405
84,260522_mACPOLR2A_Kinetic_pSer2,G07,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,1000,480,8.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2223,328.57826364993736,88.09244680501217,0.20568150761115495
85,260522_mACPOLR2A_Kinetic_pSer2,G08,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,1000,60,1.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2256,431.18154044916236,190.69572360423717,0.4452434385519642
86,260522_mACPOLR2A_Kinetic_pSer2,G09,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,1000,120,2.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2192,357.4621917284704,116.97637488354519,0.2731207727058648
87,260522_mACPOLR2A_Kinetic_pSer2,G10,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,1000,240,4.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2284,306.3065048986281,65.8206880537029,0.15368058036638477
88,260522_mACPOLR2A_Kinetic_pSer2,G11,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,1000,480,8.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2511,321.0249449871257,80.53912814220052,0.18804573943373865
89,260522_mACPOLR2A_Kinetic_pSer2,G12,HCT116 OsTIRF74G,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,4452,220.87251034207756,-19.61330650284762,-0.04579387447001689
90,260522_mACPOLR2A_Kinetic_pSer2,G13,HCT116 OsTIRF74G,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa568,3908,221.0021723872832,-19.483644457641986,-0.045491134724385
91,260522_mACPOLR2A_Kinetic_pSer2,G14,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,1000,60,1.0,Total Pol II (F12),Goat anti-mouse Alexa568,2096,422.1111129742835,181.62529612935833,0.4240654685287207
92,260522_mACPOLR2A_Kinetic_pSer2,G15,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,1000,120,2.0,Total Pol II (F12),Goat anti-mouse Alexa568,2151,360.36004269865623,119.87422585373105,0.27988678248306587
93,260522_mACPOLR2A_Kinetic_pSer2,G16,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,1000,240,4.0,Total Pol II (F12),Goat anti-mouse Alexa568,2282,313.9075114350924,73.42169459016719,0.17142769195749188
94,260522_mACPOLR2A_Kinetic_pSer2,G17,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,1000,480,8.0,Total Pol II (F12),Goat anti-mouse Alexa568,2447,317.1748061600788,76.6889893151536,0.17905629269703843
95,260522_mACPOLR2A_Kinetic_pSer2,G18,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,1000,60,1.0,Total Pol II (F12),Goat anti-mouse Alexa568,2285,432.1247085537908,191.63889170886563,0.4474455823761688
