,WELL,Alexa647_Intensity,GFP_Intensity,DAPI_Intensity,NucleusArea,CELL,DRUG,DRUG TIME HOURS,PRIMARY,SECONDARY,TotalNumberCells,EXPERIMENT
212,M15,230.76481796465623,232.41342805643282,248.91351452760026,1556.2906091370558,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3152,250505_ARMC5mAC_PhosphoPolII
213,M16,236.79093425727118,230.7585305685884,249.16187594158527,1668.926291793313,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2632,250505_ARMC5mAC_PhosphoPolII
214,M17,242.350888804945,212.37060207698187,242.10099525421802,1590.6859205776173,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3324,250505_ARMC5mAC_PhosphoPolII
215,M18,256.43443855557604,214.45854601618876,247.14631234382955,1729.760939167556,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1874,250505_ARMC5mAC_PhosphoPolII
216,M19,232.0578060452945,233.1585220260911,243.57495303743593,1594.799539170507,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3038,250505_ARMC5mAC_PhosphoPolII
217,M20,246.28217768703485,235.06926686579675,254.87148800064816,1667.1620491374804,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1913,250505_ARMC5mAC_PhosphoPolII
218,M21,234.7398052164,214.4756723605548,238.7763859907997,1612.958359621451,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3170,250505_ARMC5mAC_PhosphoPolII
219,M22,258.43540541485635,213.4268771393294,244.44737859826824,1708.826127819549,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2128,250505_ARMC5mAC_PhosphoPolII
220,N03,457.51203373590727,211.69040531552574,227.7828670386226,1729.902962206333,HCT116 OsTIRF74G,Vehicle,48.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,3916,250505_ARMC5mAC_PhosphoPolII
221,N04,114.53217759940357,212.32162986491892,232.44419339346763,1622.2829422382672,HCT116 OsTIRF74G,Vehicle,48.0,No primary,Goat anti-rat Alexa647,4432,250505_ARMC5mAC_PhosphoPolII
222,N05,448.1073316166605,213.55947221795802,232.18150960153793,1638.5126382306478,HCT116 OsTIRF74G,Vehicle,48.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,3798,250505_ARMC5mAC_PhosphoPolII
223,N06,114.57061005871878,214.21161022395196,227.80368423180943,1648.0886045388702,HCT116 OsTIRF74G,Vehicle,48.0,No primary,Goat anti-rat Alexa647,4142,250505_ARMC5mAC_PhosphoPolII
224,N07,427.47074007118476,215.5537141248295,222.5781775604579,1751.5164524421593,HCT116 OsTIRF74G,Vehicle,48.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,3890,250505_ARMC5mAC_PhosphoPolII
225,N08,114.62700176085329,212.50940465036464,226.1752325582471,1714.0456462416273,HCT116 OsTIRF74G,Vehicle,48.0,No primary,Goat anti-rat Alexa647,4031,250505_ARMC5mAC_PhosphoPolII
226,N09,455.3133754454125,215.19867275638921,233.41693996716674,1690.6716279069767,HCT116 OsTIRF74G,Vehicle,48.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,4300,250505_ARMC5mAC_PhosphoPolII
227,N10,114.687866373166,211.52220134033465,218.3095010385796,1641.4060293318848,HCT116 OsTIRF74G,Vehicle,48.0,No primary,Goat anti-rat Alexa647,3682,250505_ARMC5mAC_PhosphoPolII
228,N11,436.0807286740529,210.70942596658028,222.528087173587,1668.9370739381227,HCT116 OsTIRF74G,Vehicle,48.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,3814,250505_ARMC5mAC_PhosphoPolII
229,N12,114.70809144746815,210.17292564332845,222.71829656515865,1754.2104806022003,HCT116 OsTIRF74G,Vehicle,48.0,No primary,Goat anti-rat Alexa647,3454,250505_ARMC5mAC_PhosphoPolII
230,N13,221.28353413133098,211.3028192674209,227.44689016973786,1684.0983175604626,HCT116 OsTIRF74G,Vehicle,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3804,250505_ARMC5mAC_PhosphoPolII
231,N14,114.7969873299982,210.5120848514584,219.04876497727625,1777.6155681479272,HCT116 OsTIRF74G,Vehicle,48.0,No primary,Goat anti-rat Alexa647,3353,250505_ARMC5mAC_PhosphoPolII
232,N15,227.24345115156376,211.11111444268047,232.39221767282973,1654.2232406859846,HCT116 OsTIRF74G,Vehicle,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3382,250505_ARMC5mAC_PhosphoPolII
233,N16,114.86654534426972,209.65517404740996,224.82910323689816,1676.4914301017675,HCT116 OsTIRF74G,Vehicle,48.0,No primary,Goat anti-rat Alexa647,3734,250505_ARMC5mAC_PhosphoPolII
234,N17,222.28862120283506,209.95547811390205,226.38054000069036,1694.3947075208914,HCT116 OsTIRF74G,Vehicle,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3590,250505_ARMC5mAC_PhosphoPolII
235,N18,114.90101130321453,210.0301679116616,224.59837105316973,1731.4570200573066,HCT116 OsTIRF74G,Vehicle,48.0,No primary,Goat anti-rat Alexa647,3490,250505_ARMC5mAC_PhosphoPolII
236,N19,220.1378251926127,210.60399986398264,226.82958065703815,1689.2020446596719,HCT116 OsTIRF74G,Vehicle,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3717,250505_ARMC5mAC_PhosphoPolII
237,N20,114.84936591843308,210.76838707787,226.86544265877285,1705.1503599040257,HCT116 OsTIRF74G,Vehicle,48.0,No primary,Goat anti-rat Alexa647,3751,250505_ARMC5mAC_PhosphoPolII
238,N21,222.8724590815324,210.02995370899026,234.2450429974605,1693.7591992934942,HCT116 OsTIRF74G,Vehicle,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3397,250505_ARMC5mAC_PhosphoPolII
239,N22,114.88648131384116,209.72556596597767,225.43077248723088,1704.1923853475628,HCT116 OsTIRF74G,Vehicle,48.0,No primary,Goat anti-rat Alexa647,3467,250505_ARMC5mAC_PhosphoPolII
