gene_id	hgnc_symbol	condition	coverage	dataset	target	treatment
ENSG00000157978	LDLRAP1	ARMC5.KO	10.1370694	TSS	Total Pol II	UNT
ENSG00000117640	MTFR1L	WT	13.29004286	TSS	Total Pol II	UNT
ENSG00000117640	MTFR1L	ARMC5.KO	11.67344238	TSS	Total Pol II	UNT
ENSG00000127423	AUNIP	WT	17.85372095	TSS	Total Pol II	UNT
ENSG00000127423	AUNIP	ARMC5.KO	28.55922429	TSS	Total Pol II	UNT
ENSG00000117632	STMN1	WT	9.71930619	TSS	Total Pol II	UNT
ENSG00000117632	STMN1	ARMC5.KO	12.8351919	TSS	Total Pol II	UNT
ENSG00000158006	PAFAH2	WT	8.563307368	TSS	Total Pol II	UNT
ENSG00000158006	PAFAH2	ARMC5.KO	13.74844619	TSS	Total Pol II	UNT
ENSG00000175087	PDIK1L	WT	17.95873333	TSS	Total Pol II	UNT
ENSG00000175087	PDIK1L	ARMC5.KO	25.5958381	TSS	Total Pol II	UNT
ENSG00000130695	CEP85	WT	17.27132762	TSS	Total Pol II	UNT
ENSG00000130695	CEP85	ARMC5.KO	26.9212955	TSS	Total Pol II	UNT
ENSG00000142669	SH3BGRL3	WT	27.4871	TSS	Total Pol II	UNT
ENSG00000142669	SH3BGRL3	ARMC5.KO	31.08775714	TSS	Total Pol II	UNT
ENSG00000117682	DHDDS	WT	15.17089571	TSS	Total Pol II	UNT
ENSG00000117682	DHDDS	ARMC5.KO	23.99298429	TSS	Total Pol II	UNT
ENSG00000198830	HMGN2	WT	45.46971905	TSS	Total Pol II	UNT
ENSG00000198830	HMGN2	ARMC5.KO	62.79672857	TSS	Total Pol II	UNT
ENSG00000117713	ARID1A	WT	11.277923	TSS	Total Pol II	UNT
ENSG00000117713	ARID1A	ARMC5.KO	19.289125	TSS	Total Pol II	UNT
ENSG00000060642	PIGV	WT	7.434196316	TSS	Total Pol II	UNT
ENSG00000060642	PIGV	ARMC5.KO	8.92127	TSS	Total Pol II	UNT
ENSG00000142751	GPN2	WT	25.999365	TSS	Total Pol II	UNT
ENSG00000142751	GPN2	ARMC5.KO	37.67308571	TSS	Total Pol II	UNT
ENSG00000090273	NUDC	WT	19.899273	TSS	Total Pol II	UNT
ENSG00000090273	NUDC	ARMC5.KO	31.05669667	TSS	Total Pol II	UNT
ENSG00000198746	GPATCH3	WT	20.93278143	TSS	Total Pol II	UNT
ENSG00000198746	GPATCH3	ARMC5.KO	33.83371905	TSS	Total Pol II	UNT
ENSG00000253368	TRNP1	WT	8.263319762	TSS	Total Pol II	UNT
ENSG00000253368	TRNP1	ARMC5.KO	16.0079595	TSS	Total Pol II	UNT
ENSG00000142784	WDTC1	WT	6.195337	TSS	Total Pol II	UNT
ENSG00000142784	WDTC1	ARMC5.KO	10.42471762	TSS	Total Pol II	UNT
ENSG00000186501	TMEM222	WT	14.816682	TSS	Total Pol II	UNT
ENSG00000186501	TMEM222	ARMC5.KO	22.58894952	TSS	Total Pol II	UNT
ENSG00000142733	MAP3K6	WT	8.783655238	TSS	Total Pol II	UNT
ENSG00000142733	MAP3K6	ARMC5.KO	12.9877175	TSS	Total Pol II	UNT
ENSG00000158195	WASF2	WT	16.93716762	TSS	Total Pol II	UNT
ENSG00000158195	WASF2	ARMC5.KO	27.10394	TSS	Total Pol II	UNT
ENSG00000126705	AHDC1	WT	6.376902056	TSS	Total Pol II	UNT
ENSG00000126705	AHDC1	ARMC5.KO	10.40452065	TSS	Total Pol II	UNT
ENSG00000126709	IFI6	WT	6.396793286	TSS	Total Pol II	UNT
ENSG00000126709	IFI6	ARMC5.KO	12.05861714	TSS	Total Pol II	UNT
ENSG00000009780	FAM76A	WT	10.54515095	TSS	Total Pol II	UNT
ENSG00000009780	FAM76A	ARMC5.KO	18.05997143	TSS	Total Pol II	UNT
ENSG00000117758	STX12	WT	10.881945	TSS	Total Pol II	UNT
ENSG00000117758	STX12	ARMC5.KO	18.61288714	TSS	Total Pol II	UNT
ENSG00000117751	PPP1R8	WT	24.95701333	TSS	Total Pol II	UNT
ENSG00000117751	PPP1R8	ARMC5.KO	38.42482857	TSS	Total Pol II	UNT
ENSG00000117748	RPA2	WT	17.3178785	TSS	Total Pol II	UNT
ENSG00000117748	RPA2	ARMC5.KO	25.08827	TSS	Total Pol II	UNT
ENSG00000158156	XKR8	WT	9.528350476	TSS	Total Pol II	UNT
ENSG00000158156	XKR8	ARMC5.KO	13.803107	TSS	Total Pol II	UNT
ENSG00000158161	EYA3	WT	12.35917524	TSS	Total Pol II	UNT
ENSG00000158161	EYA3	ARMC5.KO	19.667481	TSS	Total Pol II	UNT
ENSG00000126698	DNAJC8	WT	8.988916667	TSS	Total Pol II	UNT
ENSG00000126698	DNAJC8	ARMC5.KO	13.56175	TSS	Total Pol II	UNT
ENSG00000130770	ATP5IF1	WT	21.2573719	TSS	Total Pol II	UNT
ENSG00000130770	ATP5IF1	ARMC5.KO	34.59164762	TSS	Total Pol II	UNT
ENSG00000130766	SESN2	WT	25.32459667	TSS	Total Pol II	UNT
ENSG00000130766	SESN2	ARMC5.KO	40.46876143	TSS	Total Pol II	UNT
ENSG00000130772	MED18	WT	19.14262762	TSS	Total Pol II	UNT
ENSG00000130772	MED18	ARMC5.KO	27.42854	TSS	Total Pol II	UNT
ENSG00000204138	PHACTR4	WT	17.91578714	TSS	Total Pol II	UNT
ENSG00000204138	PHACTR4	ARMC5.KO	26.32891714	TSS	Total Pol II	UNT
ENSG00000180198	RCC1	WT	68.56500952	TSS	Total Pol II	UNT
ENSG00000180198	RCC1	ARMC5.KO	96.0838381	TSS	Total Pol II	UNT
ENSG00000242125	SNHG3	WT	70.274	TSS	Total Pol II	UNT
ENSG00000242125	SNHG3	ARMC5.KO	98.38870476	TSS	Total Pol II	UNT
ENSG00000180098	TRNAU1AP	WT	18.24994619	TSS	Total Pol II	UNT
ENSG00000180098	TRNAU1AP	ARMC5.KO	25.83813333	TSS	Total Pol II	UNT
ENSG00000120656	TAF12	WT	28.61846571	TSS	Total Pol II	UNT
ENSG00000120656	TAF12	ARMC5.KO	43.22092476	TSS	Total Pol II	UNT
ENSG00000229388	TAF12-DT	WT	29.05287619	TSS	Total Pol II	UNT
ENSG00000229388	TAF12-DT	ARMC5.KO	44.23978571	TSS	Total Pol II	UNT
ENSG00000162419	GMEB1	WT	6.816878095	TSS	Total Pol II	UNT
ENSG00000162419	GMEB1	ARMC5.KO	9.2368695	TSS	Total Pol II	UNT
ENSG00000198492	YTHDF2	WT	14.58371857	TSS	Total Pol II	UNT
ENSG00000198492	YTHDF2	ARMC5.KO	22.34043905	TSS	Total Pol II	UNT
ENSG00000159023	EPB41	WT	7.332436667	TSS	Total Pol II	UNT
ENSG00000159023	EPB41	ARMC5.KO	11.35038952	TSS	Total Pol II	UNT
ENSG00000116350	SRSF4	WT	22.636035	TSS	Total Pol II	UNT
ENSG00000116350	SRSF4	ARMC5.KO	32.811745	TSS	Total Pol II	UNT
ENSG00000116353	MECR	WT	20.20240714	TSS	Total Pol II	UNT
ENSG00000116353	MECR	ARMC5.KO	27.78265905	TSS	Total Pol II	UNT
ENSG00000223382	LINC01778	WT	6.455981	TSS	Total Pol II	UNT
ENSG00000223382	LINC01778	ARMC5.KO	10.4371305	TSS	Total Pol II	UNT
ENSG00000134644	PUM1	WT	20.10214905	TSS	Total Pol II	UNT
ENSG00000134644	PUM1	ARMC5.KO	29.47247667	TSS	Total Pol II	UNT
ENSG00000060688	SNRNP40	WT	25.2386619	TSS	Total Pol II	UNT
ENSG00000060688	SNRNP40	ARMC5.KO	41.92871714	TSS	Total Pol II	UNT
ENSG00000121766	ZCCHC17	WT	24.96656	TSS	Total Pol II	UNT
ENSG00000121766	ZCCHC17	ARMC5.KO	42.43814762	TSS	Total Pol II	UNT
ENSG00000235790	PEF1-AS1	WT	7.489972857	TSS	Total Pol II	UNT
ENSG00000235790	PEF1-AS1	ARMC5.KO	10.31909476	TSS	Total Pol II	UNT
ENSG00000162517	PEF1	WT	11.2421181	TSS	Total Pol II	UNT
ENSG00000162517	PEF1	ARMC5.KO	18.865133	TSS	Total Pol II	UNT
ENSG00000184007	PTP4A2	WT	7.568736	TSS	Total Pol II	UNT
ENSG00000184007	PTP4A2	ARMC5.KO	12.26985762	TSS	Total Pol II	UNT
ENSG00000121774	KHDRBS1	WT	16.4693419	TSS	Total Pol II	UNT
ENSG00000121774	KHDRBS1	ARMC5.KO	25.74492524	TSS	Total Pol II	UNT
ENSG00000025800	KPNA6	WT	8.130126	TSS	Total Pol II	UNT
ENSG00000025800	KPNA6	ARMC5.KO	13.40053476	TSS	Total Pol II	UNT
ENSG00000084652	TXLNA	WT	26.12658571	TSS	Total Pol II	UNT
ENSG00000084652	TXLNA	ARMC5.KO	35.9149381	TSS	Total Pol II	UNT
ENSG00000160050	CCDC28B	WT	7.451782778	TSS	Total Pol II	UNT
ENSG00000160050	CCDC28B	ARMC5.KO	9.996037143	TSS	Total Pol II	UNT
ENSG00000160051	IQCC	WT	18.1950465	TSS	Total Pol II	UNT
ENSG00000160051	IQCC	ARMC5.KO	22.7986115	TSS	Total Pol II	UNT
ENSG00000224066	IQCC-AS1	WT	8.511071	TSS	Total Pol II	UNT
ENSG00000224066	IQCC-AS1	ARMC5.KO	8.7150095	TSS	Total Pol II	UNT
ENSG00000222046	DCDC2B	WT	15.7246381	TSS	Total Pol II	UNT
ENSG00000222046	DCDC2B	ARMC5.KO	16.60622381	TSS	Total Pol II	UNT
ENSG00000160055	TMEM234	WT	14.295393	TSS	Total Pol II	UNT
ENSG00000160055	TMEM234	ARMC5.KO	21.44583286	TSS	Total Pol II	UNT
ENSG00000116478	HDAC1	WT	11.18960714	TSS	Total Pol II	UNT
ENSG00000116478	HDAC1	ARMC5.KO	17.6583295	TSS	Total Pol II	UNT
ENSG00000175130	MARCKSL1	WT	23.06185952	TSS	Total Pol II	UNT
ENSG00000175130	MARCKSL1	ARMC5.KO	35.79071333	TSS	Total Pol II	UNT
ENSG00000162526	TSSK3	WT	13.13251333	TSS	Total Pol II	UNT
ENSG00000162526	TSSK3	ARMC5.KO	17.97300048	TSS	Total Pol II	UNT
ENSG00000160058	BSDC1	WT	14.53121429	TSS	Total Pol II	UNT
ENSG00000160058	BSDC1	ARMC5.KO	26.62091048	TSS	Total Pol II	UNT
ENSG00000273274	ZBTB8B	WT	7.451784524	TSS	Total Pol II	UNT
ENSG00000273274	ZBTB8B	ARMC5.KO	13.18308952	TSS	Total Pol II	UNT
ENSG00000176261	ZBTB8OS	WT	18.77982381	TSS	Total Pol II	UNT
ENSG00000176261	ZBTB8OS	ARMC5.KO	32.34890952	TSS	Total Pol II	UNT
ENSG00000162521	RBBP4	WT	16.60301143	TSS	Total Pol II	UNT
ENSG00000162521	RBBP4	ARMC5.KO	28.25482857	TSS	Total Pol II	UNT
ENSG00000116497	S100PBP	WT	11.56363	TSS	Total Pol II	UNT
ENSG00000116497	S100PBP	ARMC5.KO	16.17135952	TSS	Total Pol II	UNT
ENSG00000134684	YARS1	WT	27.98356571	TSS	Total Pol II	UNT
ENSG00000134684	YARS1	ARMC5.KO	38.69195238	TSS	Total Pol II	UNT
ENSG00000116514	RNF19B	WT	17.96828824	TSS	Total Pol II	UNT
ENSG00000116514	RNF19B	ARMC5.KO	26.54013957	TSS	Total Pol II	UNT
ENSG00000004455	AK2	WT	8.99846381	TSS	Total Pol II	UNT
ENSG00000004455	AK2	ARMC5.KO	16.0340485	TSS	Total Pol II	UNT
ENSG00000142920	AZIN2	WT	8.941179048	TSS	Total Pol II	UNT
ENSG00000142920	AZIN2	ARMC5.KO	15.49417524	TSS	Total Pol II	UNT
ENSG00000233246	PHC2-AS1	WT	15.08018714	TSS	Total Pol II	UNT
ENSG00000233246	PHC2-AS1	ARMC5.KO	22.29073	TSS	Total Pol II	UNT
ENSG00000121903	ZSCAN20	WT	10.5785719	TSS	Total Pol II	UNT
ENSG00000121903	ZSCAN20	ARMC5.KO	15.92284333	TSS	Total Pol II	UNT
ENSG00000163866	SMIM12	WT	19.46724238	TSS	Total Pol II	UNT
ENSG00000163866	SMIM12	ARMC5.KO	26.7886581	TSS	Total Pol II	UNT
ENSG00000243749	TMEM35B	WT	13.19457524	TSS	Total Pol II	UNT
ENSG00000243749	TMEM35B	ARMC5.KO	17.83632571	TSS	Total Pol II	UNT
ENSG00000163867	ZMYM6	WT	12.99883905	TSS	Total Pol II	UNT
ENSG00000163867	ZMYM6	ARMC5.KO	22.1332555	TSS	Total Pol II	UNT
ENSG00000197056	ZMYM1	WT	9.179864143	TSS	Total Pol II	UNT
ENSG00000197056	ZMYM1	ARMC5.KO	15.91663474	TSS	Total Pol II	UNT
ENSG00000116560	SFPQ	WT	32.66181905	TSS	Total Pol II	UNT
ENSG00000116560	SFPQ	ARMC5.KO	51.25998095	TSS	Total Pol II	UNT
ENSG00000146463	ZMYM4	WT	11.14665095	TSS	Total Pol II	UNT
ENSG00000146463	ZMYM4	ARMC5.KO	16.48819333	TSS	Total Pol II	UNT
ENSG00000020129	NCDN	WT	19.53408571	TSS	Total Pol II	UNT
ENSG00000020129	NCDN	ARMC5.KO	32.4980181	TSS	Total Pol II	UNT
ENSG00000142687	KIAA0319L	WT	15.6286945	TSS	Total Pol II	UNT
ENSG00000142687	KIAA0319L	ARMC5.KO	26.288542	TSS	Total Pol II	UNT
ENSG00000126067	PSMB2	WT	27.29614286	TSS	Total Pol II	UNT
ENSG00000126067	PSMB2	ARMC5.KO	41.79824762	TSS	Total Pol II	UNT
ENSG00000142686	C1orf216	WT	7.848	TSS	Total Pol II	UNT
ENSG00000142686	C1orf216	ARMC5.KO	10.580648	TSS	Total Pol II	UNT
ENSG00000092853	CLSPN	WT	26.312754	TSS	Total Pol II	UNT
ENSG00000092853	CLSPN	ARMC5.KO	43.00969381	TSS	Total Pol II	UNT
ENSG00000126070	AGO3	WT	27.16725238	TSS	Total Pol II	UNT
ENSG00000126070	AGO3	ARMC5.KO	35.69127143	TSS	Total Pol II	UNT
ENSG00000116863	ADPRS	WT	19.52929571	TSS	Total Pol II	UNT
ENSG00000116863	ADPRS	ARMC5.KO	26.58984905	TSS	Total Pol II	UNT
ENSG00000116871	MAP7D1	WT	8.104273684	TSS	Total Pol II	UNT
ENSG00000116871	MAP7D1	ARMC5.KO	11.82875524	TSS	Total Pol II	UNT
ENSG00000054116	TRAPPC3	WT	12.1500815	TSS	Total Pol II	UNT
ENSG00000054116	TRAPPC3	ARMC5.KO	18.17180524	TSS	Total Pol II	UNT
ENSG00000054118	THRAP3	WT	16.225164	TSS	Total Pol II	UNT
ENSG00000054118	THRAP3	ARMC5.KO	25.55234762	TSS	Total Pol II	UNT
ENSG00000214193	SH3D21	WT	16.61733333	TSS	Total Pol II	UNT
ENSG00000214193	SH3D21	ARMC5.KO	18.39545714	TSS	Total Pol II	UNT
ENSG00000196182	STK40	WT	15.7590125	TSS	Total Pol II	UNT
ENSG00000196182	STK40	ARMC5.KO	20.94882095	TSS	Total Pol II	UNT
ENSG00000181817	LSM10	WT	22.44126905	TSS	Total Pol II	UNT
ENSG00000181817	LSM10	ARMC5.KO	33.705426	TSS	Total Pol II	UNT
ENSG00000116885	OSCP1	WT	11.42352048	TSS	Total Pol II	UNT
ENSG00000116885	OSCP1	ARMC5.KO	16.80503857	TSS	Total Pol II	UNT
ENSG00000116898	MRPS15	WT	19.99712333	TSS	Total Pol II	UNT
ENSG00000116898	MRPS15	ARMC5.KO	27.19868095	TSS	Total Pol II	UNT
ENSG00000233621	LITATS1	WT	15.15657019	TSS	Total Pol II	UNT
ENSG00000233621	LITATS1	ARMC5.KO	21.467891	TSS	Total Pol II	UNT
ENSG00000163874	ZC3H12A	WT	16.00151952	TSS	Total Pol II	UNT
ENSG00000163874	ZC3H12A	ARMC5.KO	21.61357714	TSS	Total Pol II	UNT
ENSG00000163875	MEAF6	WT	10.22053429	TSS	Total Pol II	UNT
ENSG00000163875	MEAF6	ARMC5.KO	17.47598143	TSS	Total Pol II	UNT
ENSG00000163877	SNIP1	WT	8.568838095	TSS	Total Pol II	UNT
ENSG00000163877	SNIP1	ARMC5.KO	13.2225475	TSS	Total Pol II	UNT
ENSG00000134697	GNL2	WT	14.52166381	TSS	Total Pol II	UNT
ENSG00000134697	GNL2	ARMC5.KO	19.34597186	TSS	Total Pol II	UNT
ENSG00000116922	AIRIM	WT	16.3204065	TSS	Total Pol II	UNT
ENSG00000116922	AIRIM	ARMC5.KO	24.664265	TSS	Total Pol II	UNT
ENSG00000134690	CDCA8	WT	16.18769905	TSS	Total Pol II	UNT
ENSG00000134690	CDCA8	ARMC5.KO	25.04913	TSS	Total Pol II	UNT
ENSG00000185090	MANEAL	WT	5.981470952	TSS	Total Pol II	UNT
ENSG00000185090	MANEAL	ARMC5.KO	9.188407619	TSS	Total Pol II	UNT
ENSG00000197982	C1orf122	WT	11.47125857	TSS	Total Pol II	UNT
ENSG00000197982	C1orf122	ARMC5.KO	12.95029421	TSS	Total Pol II	UNT
ENSG00000196449	YRDC	WT	24.198	TSS	Total Pol II	UNT
ENSG00000196449	YRDC	ARMC5.KO	30.77091429	TSS	Total Pol II	UNT
ENSG00000188786	MTF1	WT	31.59727333	TSS	Total Pol II	UNT
ENSG00000188786	MTF1	ARMC5.KO	41.19563619	TSS	Total Pol II	UNT
ENSG00000183431	SF3A3	WT	22.4706155	TSS	Total Pol II	UNT
ENSG00000183431	SF3A3	ARMC5.KO	32.035495	TSS	Total Pol II	UNT
ENSG00000116954	RRAGC	WT	10.9700119	TSS	Total Pol II	UNT
ENSG00000116954	RRAGC	ARMC5.KO	16.48198476	TSS	Total Pol II	UNT
ENSG00000228436	RRAGC-DT	WT	11.4082395	TSS	Total Pol II	UNT
ENSG00000228436	RRAGC-DT	ARMC5.KO	15.91042619	TSS	Total Pol II	UNT
ENSG00000214114	MYCBP	WT	17.15198524	TSS	Total Pol II	UNT
ENSG00000214114	MYCBP	ARMC5.KO	27.22974571	TSS	Total Pol II	UNT
ENSG00000174574	AKIRIN1	WT	18.36451238	TSS	Total Pol II	UNT
ENSG00000174574	AKIRIN1	ARMC5.KO	26.1425419	TSS	Total Pol II	UNT
ENSG00000168653	NDUFS5	WT	18.8609819	TSS	Total Pol II	UNT
ENSG00000168653	NDUFS5	ARMC5.KO	31.1091925	TSS	Total Pol II	UNT
ENSG00000243970	PPIEL	WT	31.99826667	TSS	Total Pol II	UNT
ENSG00000243970	PPIEL	ARMC5.KO	37.28792381	TSS	Total Pol II	UNT
ENSG00000228060	PABPC4-AS1	WT	7.0123605	TSS	Total Pol II	UNT
ENSG00000228060	PABPC4-AS1	ARMC5.KO	7.032641429	TSS	Total Pol II	UNT
ENSG00000090621	PABPC4	WT	23.79046711	TSS	Total Pol II	UNT
ENSG00000090621	PABPC4	ARMC5.KO	35.890712	TSS	Total Pol II	UNT
ENSG00000163909	HEYL	WT	6.36337619	TSS	Total Pol II	UNT
ENSG00000163909	HEYL	ARMC5.KO	9.641921381	TSS	Total Pol II	UNT
ENSG00000116985	BMP8B	WT	9.528861	TSS	Total Pol II	UNT
ENSG00000116985	BMP8B	ARMC5.KO	14.059078	TSS	Total Pol II	UNT
ENSG00000043514	TRIT1	WT	16.33567762	TSS	Total Pol II	UNT
ENSG00000043514	TRIT1	ARMC5.KO	22.91199286	TSS	Total Pol II	UNT
ENSG00000168389	MFSD2A	WT	9.854396	TSS	Total Pol II	UNT
ENSG00000168389	MFSD2A	ARMC5.KO	14.72381905	TSS	Total Pol II	UNT
ENSG00000131236	CAP1	WT	14.781595	TSS	Total Pol II	UNT
ENSG00000131236	CAP1	ARMC5.KO	22.792105	TSS	Total Pol II	UNT
ENSG00000131238	PPT1	WT	12.0448235	TSS	Total Pol II	UNT
ENSG00000131238	PPT1	ARMC5.KO	18.81168381	TSS	Total Pol II	UNT
ENSG00000117000	RLF	WT	14.38322381	TSS	Total Pol II	UNT
ENSG00000117000	RLF	ARMC5.KO	22.32180429	TSS	Total Pol II	UNT
ENSG00000259943	ZMPSTE24-DT	WT	17.24745238	TSS	Total Pol II	UNT
ENSG00000259943	ZMPSTE24-DT	ARMC5.KO	26.40346667	TSS	Total Pol II	UNT
ENSG00000084073	ZMPSTE24	WT	17.23790524	TSS	Total Pol II	UNT
ENSG00000084073	ZMPSTE24	ARMC5.KO	26.34134286	TSS	Total Pol II	UNT
ENSG00000284677	ZFP69B-DT	WT	17.99215905	TSS	Total Pol II	UNT
ENSG00000284677	ZFP69B-DT	ARMC5.KO	24.82548	TSS	Total Pol II	UNT
ENSG00000187801	ZFP69B	WT	18.15923905	TSS	Total Pol II	UNT
ENSG00000187801	ZFP69B	ARMC5.KO	25.10504857	TSS	Total Pol II	UNT
ENSG00000187815	ZFP69	WT	17.56730476	TSS	Total Pol II	UNT
ENSG00000187815	ZFP69	ARMC5.KO	21.94408	TSS	Total Pol II	UNT
ENSG00000238287	EXO5-DT	WT	17.4532035	TSS	Total Pol II	UNT
ENSG00000238287	EXO5-DT	ARMC5.KO	26.55257524	TSS	Total Pol II	UNT
ENSG00000164002	EXO5	WT	17.493303	TSS	Total Pol II	UNT
ENSG00000164002	EXO5	ARMC5.KO	26.6892519	TSS	Total Pol II	UNT
ENSG00000117010	ZNF684	WT	17.78211571	TSS	Total Pol II	UNT
ENSG00000117010	ZNF684	ARMC5.KO	27.96904714	TSS	Total Pol II	UNT
ENSG00000066136	NFYC	WT	31.79298571	TSS	Total Pol II	UNT
ENSG00000066136	NFYC	ARMC5.KO	45.93582381	TSS	Total Pol II	UNT
ENSG00000272145	NFYC-AS1	WT	31.73092143	TSS	Total Pol II	UNT
ENSG00000272145	NFYC-AS1	ARMC5.KO	46.71860476	TSS	Total Pol II	UNT
ENSG00000171793	CTPS1	WT	21.09985905	TSS	Total Pol II	UNT
ENSG00000171793	CTPS1	ARMC5.KO	31.39217714	TSS	Total Pol II	UNT
ENSG00000281207	SLFNL1-AS1	WT	10.490978	TSS	Total Pol II	UNT
ENSG00000281207	SLFNL1-AS1	ARMC5.KO	11.64755944	TSS	Total Pol II	UNT
ENSG00000171790	SLFNL1	WT	34.42021	TSS	Total Pol II	UNT
ENSG00000171790	SLFNL1	ARMC5.KO	30.34596	TSS	Total Pol II	UNT
ENSG00000010803	SCMH1	WT	8.9521595	TSS	Total Pol II	UNT
ENSG00000010803	SCMH1	ARMC5.KO	11.43735762	TSS	Total Pol II	UNT
ENSG00000235358	SCMH1-DT	WT	9.085647895	TSS	Total Pol II	UNT
ENSG00000235358	SCMH1-DT	ARMC5.KO	10.7664	TSS	Total Pol II	UNT
ENSG00000127124	HIVEP3	WT	6.1402005	TSS	Total Pol II	UNT
ENSG00000127124	HIVEP3	ARMC5.KO	10.3128881	TSS	Total Pol II	UNT
ENSG00000198815	FOXJ3	WT	11.52854	TSS	Total Pol II	UNT
ENSG00000198815	FOXJ3	ARMC5.KO	18.8390245	TSS	Total Pol II	UNT
ENSG00000127125	PPCS	WT	11.99080278	TSS	Total Pol II	UNT
ENSG00000127125	PPCS	ARMC5.KO	16.81124619	TSS	Total Pol II	UNT
ENSG00000066185	ZMYND12	WT	13.75511211	TSS	Total Pol II	UNT
ENSG00000066185	ZMYND12	ARMC5.KO	20.01072524	TSS	Total Pol II	UNT
ENSG00000186409	CCDC30	WT	7.852766667	TSS	Total Pol II	UNT
ENSG00000186409	CCDC30	ARMC5.KO	10.67745684	TSS	Total Pol II	UNT
ENSG00000171960	PPIH	WT	22.27419095	TSS	Total Pol II	UNT
ENSG00000171960	PPIH	ARMC5.KO	32.08177143	TSS	Total Pol II	UNT
ENSG00000065978	YBX1	WT	33.54972095	TSS	Total Pol II	UNT
ENSG00000065978	YBX1	ARMC5.KO	50.21008619	TSS	Total Pol II	UNT
ENSG00000117385	P3H1	WT	23.20506333	TSS	Total Pol II	UNT
ENSG00000117385	P3H1	ARMC5.KO	38.2977585	TSS	Total Pol II	UNT
ENSG00000164008	C1orf50	WT	23.69198286	TSS	Total Pol II	UNT
ENSG00000164008	C1orf50	ARMC5.KO	37.43700381	TSS	Total Pol II	UNT
ENSG00000164010	ERMAP	WT	8.837667895	TSS	Total Pol II	UNT
ENSG00000164010	ERMAP	ARMC5.KO	12.67987571	TSS	Total Pol II	UNT
ENSG00000177868	SVBP	WT	8.2654615	TSS	Total Pol II	UNT
ENSG00000177868	SVBP	ARMC5.KO	12.30712143	TSS	Total Pol II	UNT
ENSG00000228192	ZNF691-DT	WT	17.67233476	TSS	Total Pol II	UNT
ENSG00000228192	ZNF691-DT	ARMC5.KO	27.63976857	TSS	Total Pol II	UNT
ENSG00000164011	ZNF691	WT	18.14493286	TSS	Total Pol II	UNT
ENSG00000164011	ZNF691	ARMC5.KO	28.06843333	TSS	Total Pol II	UNT
ENSG00000117394	SLC2A1	WT	15.989589	TSS	Total Pol II	UNT
ENSG00000117394	SLC2A1	ARMC5.KO	26.5401519	TSS	Total Pol II	UNT
ENSG00000227533	SLC2A1-DT	WT	15.6186705	TSS	Total Pol II	UNT
ENSG00000227533	SLC2A1-DT	ARMC5.KO	26.09905762	TSS	Total Pol II	UNT
ENSG00000243710	CFAP57	WT	11.3948719	TSS	Total Pol II	UNT
ENSG00000243710	CFAP57	ARMC5.KO	16.38257333	TSS	Total Pol II	UNT
ENSG00000234694	CDC20-DT	WT	26.2148915	TSS	Total Pol II	UNT
ENSG00000234694	CDC20-DT	ARMC5.KO	45.04929	TSS	Total Pol II	UNT
ENSG00000117399	CDC20	WT	25.92607619	TSS	Total Pol II	UNT
ENSG00000117399	CDC20	ARMC5.KO	44.538	TSS	Total Pol II	UNT
ENSG00000066322	ELOVL1	WT	13.22797905	TSS	Total Pol II	UNT
ENSG00000066322	ELOVL1	ARMC5.KO	20.32756476	TSS	Total Pol II	UNT
ENSG00000159479	MED8	WT	16.26407238	TSS	Total Pol II	UNT
ENSG00000159479	MED8	ARMC5.KO	23.58296	TSS	Total Pol II	UNT
ENSG00000198198	SZT2	WT	16.18769286	TSS	Total Pol II	UNT
ENSG00000198198	SZT2	ARMC5.KO	23.6264481	TSS	Total Pol II	UNT
ENSG00000229348	HYI-AS1	WT	18.46475286	TSS	Total Pol II	UNT
ENSG00000229348	HYI-AS1	ARMC5.KO	19.74816737	TSS	Total Pol II	UNT
ENSG00000178922	HYI	WT	17.92055048	TSS	Total Pol II	UNT
ENSG00000178922	HYI	ARMC5.KO	19.21257737	TSS	Total Pol II	UNT
ENSG00000066135	KDM4A	WT	29.44909143	TSS	Total Pol II	UNT
ENSG00000066135	KDM4A	ARMC5.KO	42.10268095	TSS	Total Pol II	UNT
ENSG00000126091	ST3GAL3	WT	9.25147619	TSS	Total Pol II	UNT
ENSG00000126091	ST3GAL3	ARMC5.KO	10.841576	TSS	Total Pol II	UNT
ENSG00000236200	KDM4A-AS1	WT	12.30942421	TSS	Total Pol II	UNT
ENSG00000236200	KDM4A-AS1	ARMC5.KO	16.10889526	TSS	Total Pol II	UNT
ENSG00000117408	IPO13	WT	16.2449819	TSS	Total Pol II	UNT
ENSG00000117408	IPO13	ARMC5.KO	26.67060619	TSS	Total Pol II	UNT
ENSG00000132768	DPH2	WT	12.365617	TSS	Total Pol II	UNT
ENSG00000132768	DPH2	ARMC5.KO	17.00382238	TSS	Total Pol II	UNT
ENSG00000117410	ATP6V0B	WT	21.78393	TSS	Total Pol II	UNT
ENSG00000117410	ATP6V0B	ARMC5.KO	27.66462381	TSS	Total Pol II	UNT
ENSG00000117411	B4GALT2	WT	11.20870571	TSS	Total Pol II	UNT
ENSG00000117411	B4GALT2	ARMC5.KO	14.77973905	TSS	Total Pol II	UNT
ENSG00000159214	CCDC24	WT	21.578415	TSS	Total Pol II	UNT
