,WELL,IF_647_Intensity,RFP_561_Intensity,GFP_488_Intensity,DAPI_Intensity,NucleusArea,CELL,DRUG,DRUG_TIME_MINUTES,SIRNA,PRIMARY,SECONDARY,TotalNumberCells,EXPERIMENT
200,M04,762.1746030726437,215.61185544840606,537.4795778107131,406.83972425451236,1675.488617617948,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,3031,250908_mACmChPOLR2A_ARMC5
201,M05,796.913907489059,216.96055785514866,541.9114885336537,414.93803300253796,1666.6700087183958,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,2294,250908_mACmChPOLR2A_ARMC5
202,M06,827.8146117233101,215.64233768660284,554.9669698807696,408.7181421511231,1629.138548951049,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,2288,250908_mACmChPOLR2A_ARMC5
203,M07,795.7164799636874,217.6994055410177,548.5623701881968,428.83719490507275,1685.0394110004331,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,2309,250908_mACmChPOLR2A_ARMC5
204,M08,780.7344629067126,216.7960121421779,539.2430899627038,412.3682870252704,1661.1535982814178,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,2793,250908_mACmChPOLR2A_ARMC5
205,M09,796.8677283123212,215.8898291388915,542.6280994832961,411.9667026440912,1642.5981012658228,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,2528,250908_mACmChPOLR2A_ARMC5
206,M10,815.4690725001489,217.46490634305331,546.4716918568826,421.5390909569316,1688.7492295839754,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,2596,250908_mACmChPOLR2A_ARMC5
207,M11,780.3071698359765,213.93637154678603,537.2077635901161,406.42255989695826,1708.0350433526012,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,2768,250908_mACmChPOLR2A_ARMC5
208,M12,793.287928825357,217.62237281607963,545.173437537487,410.55621647618887,1668.0381471389646,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,2936,250908_mACmChPOLR2A_ARMC5
209,M13,815.3890581136977,217.72717062647325,553.0794646387686,412.95038796330357,1646.6517374517375,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,2590,250908_mACmChPOLR2A_ARMC5
210,M14,823.5291602252522,219.3502806328629,561.7831737907367,413.83431749317486,1666.820205479452,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,2920,250908_mACmChPOLR2A_ARMC5
211,M15,797.9967459653728,215.8574715765376,542.2600509452873,407.48657359573855,1730.6095041322315,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,2904,250908_mACmChPOLR2A_ARMC5
212,M16,816.7313196142942,215.84016544979602,551.1565433537346,416.7053454819316,1658.5469506292352,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,2066,250908_mACmChPOLR2A_ARMC5
213,M17,776.5314485386648,213.6929205501555,540.5675797222373,410.27360142236034,1670.6481623277182,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,2612,250908_mACmChPOLR2A_ARMC5
214,M18,776.4920422001345,215.12032877868597,535.1169978728261,402.41315829709504,1688.0418702023726,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,2866,250908_mACmChPOLR2A_ARMC5
215,M19,790.2235791661967,214.27135118520877,542.2783253425447,403.2477749679112,1656.0007942811756,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,2518,250908_mACmChPOLR2A_ARMC5
216,M20,777.5052563531824,217.7867726584891,550.0718934882896,423.60565208700643,1670.4435129740518,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,2505,250908_mACmChPOLR2A_ARMC5
217,M21,803.8783731384692,215.1863931692667,535.0002479939445,427.8240399414471,1708.001668056714,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,2398,250908_mACmChPOLR2A_ARMC5
218,M22,620.0880216786907,146.08345732715034,240.1382504964225,345.4921789098991,1672.7955714605234,HCT116,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4471,250908_mACmChPOLR2A_ARMC5
219,N03,619.5998073925573,146.09102311232104,240.86275388087952,354.7802089007473,1669.3077273763392,HCT116,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4387,250908_mACmChPOLR2A_ARMC5
220,N04,732.7696608576124,149.00633448027622,248.57773347718467,361.8508246027914,1580.14890813253,HCT116,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,5312,250908_mACmChPOLR2A_ARMC5
221,N05,686.3055655425535,147.44843310551326,245.37319321995537,353.2085279567549,1610.8986458760771,HCT116,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4874,250908_mACmChPOLR2A_ARMC5
222,N06,720.542629744992,148.1097429995956,248.56072481252866,337.94677162317885,1617.2513368983957,HCT116,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4675,250908_mACmChPOLR2A_ARMC5
223,N07,749.0827714254476,149.22752104659872,247.66381301885735,365.4185877168709,1612.5073576455534,HCT116,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4689,250908_mACmChPOLR2A_ARMC5
224,N08,731.7448835549986,149.911675842176,251.38458042692977,359.15446899237634,1579.2080032500508,HCT116,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4923,250908_mACmChPOLR2A_ARMC5
225,N09,725.6957661111098,149.20330116836968,249.0429187328855,361.0697629131985,1578.4769717335441,HCT116,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,5059,250908_mACmChPOLR2A_ARMC5
226,N10,764.7499234263286,149.71930136007683,249.56844615476152,365.0213008635984,1580.7767857142858,HCT116,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4928,250908_mACmChPOLR2A_ARMC5
227,N11,726.2761218289688,148.73521411558588,249.01449979055846,349.96450262901783,1595.8560311284048,HCT116,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4883,250908_mACmChPOLR2A_ARMC5
228,N12,739.9042622455693,148.99817107291526,249.6943077293561,344.5184711359303,1555.0952745360628,HCT116,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,5227,250908_mACmChPOLR2A_ARMC5
229,N13,732.3123191221256,148.1459291145738,248.2962757520902,345.260398244609,1693.0552618933204,HCT116,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4162,250908_mACmChPOLR2A_ARMC5
230,N14,744.4073902365333,148.6651292219181,245.6709806736902,356.65516985208427,1610.2620343239848,HCT116,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4778,250908_mACmChPOLR2A_ARMC5
231,N15,733.5892717781903,146.44184524457685,242.61495133563218,334.77544671791054,1610.6431166733953,HCT116,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4954,250908_mACmChPOLR2A_ARMC5
232,N16,778.484443186506,147.98138948852235,245.89180884115132,354.0480214957114,1560.6070674092568,HCT116,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,5207,250908_mACmChPOLR2A_ARMC5
233,N17,721.1681105482356,148.25699526914028,246.101238006535,340.25895617291644,1661.9535555555556,HCT116,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4500,250908_mACmChPOLR2A_ARMC5
234,N18,723.6263253315288,148.45561812217505,245.9494184568092,347.5702023772659,1624.936722210504,HCT116,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4741,250908_mACmChPOLR2A_ARMC5
235,N19,697.1553319347424,146.44044262763114,241.1239434942723,341.1821953817619,1633.7741133950756,HCT116,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4427,250908_mACmChPOLR2A_ARMC5
236,N20,167.20181566969475,146.6284857724689,241.44050065651925,347.4008985226573,1625.4032599491957,HCT116,Media only,1440,No transfection,No primary,Goat anti-mouse Alexa647,4724,250908_mACmChPOLR2A_ARMC5
237,N21,687.4879917158295,145.52576164636062,239.5127911874997,342.1510855154656,1597.8923500741682,HCT116,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4719,250908_mACmChPOLR2A_ARMC5
238,N22,166.51803138826727,146.61563458125713,240.48075805826204,364.52068140621896,1654.0682561944834,HCT116,Media only,1440,No transfection,No primary,Goat anti-mouse Alexa647,4278,250908_mACmChPOLR2A_ARMC5
