,WELL,IF_647_Intensity,RFP_561_Intensity,GFP_488_Intensity,DAPI_Intensity,NucleusArea,CELL,DRUG,DRUG_TIME_MINUTES,SIRNA,PRIMARY,SECONDARY,TotalNumberCells,EXPERIMENT,GFP_Intensity_BGS,GFP_Intensity_FC,RFP_Intensity_BGS,RFP_Intensity_FC,IF_647_Intensity_BGS,IF_647_Intensity_FC,TIME_IN_AUXIN
191,L14,2713.3712817478445,330.83207666114924,329.3302629407066,1005.019622615775,1377.714054054054,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1850,251103_mACmChPOLR2A_7SK,92.53026294070656,0.29489086947901794,178.43207666114924,1.0327661397768395,2533.4807726669624,1.0294672596465002,1.0
192,L15,2764.8874496247254,335.5874528176105,301.88570886191263,851.0139601222114,1172.0774647887324,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,142,251103_mACmChPOLR2A_7SK,65.08570886191262,0.20742598871945966,183.18745281761048,1.0602902910852494,2584.9969405438433,1.0504005971890122,1.0
193,L16,3195.1718566796494,338.2286476523529,601.7148017082694,1084.9996478562482,1400.4677002583978,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1161,251103_mACmChPOLR2A_7SK,364.9148017082694,1.162971332205892,185.82864765235288,1.075577545736528,3015.2813475987673,1.2252445171344357,0.0
194,L17,2729.888718037163,325.0117708538581,568.3236627255405,970.9916060814274,1399.8228840125391,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1914,251103_mACmChPOLR2A_7SK,331.52366272554053,1.0565548832023757,172.61177085385808,0.9990781680096777,2549.998208956281,1.0361790373937814,0.0
195,L18,2895.352814401648,333.1922782989411,560.42656101248,952.0980335716396,1273.6666666666667,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,348,251103_mACmChPOLR2A_7SK,323.62656101247995,1.0313870827820857,180.7922782989411,1.0464270037883383,2715.462305320766,1.1034145466157108,0.0
196,L19,3234.7770569018057,344.0644334599743,340.4264016527942,1113.0993989628123,1354.7747105966162,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1123,251103_mACmChPOLR2A_7SK,103.62640165279419,0.3302538943821689,191.66443345997428,1.1093551158566537,3054.8865478209236,1.2413378924544045,1.0
197,L20,2624.7009773391082,326.0133080838171,326.15666287581945,966.5366386894909,1421.3048026628626,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2103,251103_mACmChPOLR2A_7SK,89.35666287581944,0.2847767116589658,173.6133080838171,1.0048750726816547,2444.810468258226,0.9934365242738414,1.0
198,L21,2947.1927404418843,335.1767990520576,306.6695443895484,941.2679762833833,1220.2118644067796,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,236,251103_mACmChPOLR2A_7SK,69.86954438954837,0.2226719133862155,182.7767990520576,1.0579134241442214,2767.302231361002,1.1244794416710382,1.0
201,M04,3019.0195162252458,332.46282278233457,575.566383752809,1033.2275437793014,1386.3719391131701,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1511,251103_mACmChPOLR2A_7SK,338.76638375280896,1.0796371941485121,180.06282278233456,1.042204910025145,2839.1290071443636,1.1536658933041808,0.0
202,M05,2696.5986438665545,325.3406468247465,552.9622804577339,979.0855425842512,1433.822425164891,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1971,251103_mACmChPOLR2A_7SK,316.16228045773386,1.007598668993238,172.9406468247465,1.0009817044885185,2516.7081347856724,1.0226517820068108,0.0
203,M06,2847.471809635798,338.6526654642655,549.4420938786474,1046.855477961826,1175.4325259515572,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,578,251103_mACmChPOLR2A_7SK,312.64209387864736,0.9963799514834825,186.2526654642655,1.0780317638737593,2667.5813005549157,1.083958339449184,0.0
204,M07,2928.282367522832,332.94776172346144,411.5062902956989,1079.3762173565985,1439.1462140992166,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1532,251103_mACmChPOLR2A_7SK,174.70629029569886,0.55678313463527,180.54776172346143,1.0450117400953132,2748.39185844195,1.1167953060747073,0.5
205,M08,2602.123446613644,324.3673775924526,407.42498193896523,971.1033283404299,1364.9824394874229,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2107,251103_mACmChPOLR2A_7SK,170.62498193896522,0.5437761406888636,171.9673775924526,0.9953484151898204,2422.2329375327618,0.9842622574168401,0.5
206,M09,2813.6556266665384,335.77536733359716,346.34621189163533,1017.1649523466992,1176.4643584521384,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,491,251103_mACmChPOLR2A_7SK,109.54621189163532,0.34912013265927505,183.37536733359715,1.061377941651869,2633.7651175856563,1.070217302379295,0.5
207,M10,2886.493390659395,329.24622838327633,561.2798607817031,1010.1318275125628,1417.0961538461538,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1508,251103_mACmChPOLR2A_7SK,324.47986078170305,1.0341065207570288,176.84622838327633,1.023587238567721,2706.602881578513,1.0998145640224413,0.0
208,M11,2508.1642819975723,319.47739276864485,531.4154999162156,954.2726126455317,1464.3779370768618,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2511,251103_mACmChPOLR2A_7SK,294.6154999162156,0.9389297962760652,167.07739276864484,0.9670451479491333,2328.27377291669,0.9460824201117567,0.0
209,M12,2875.077474599807,330.5936484434531,549.0332787469359,992.5731964728404,1165.8155555555556,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,450,251103_mACmChPOLR2A_7SK,312.2332787469359,0.9950770712601352,178.1936484434531,1.031386115542343,2695.186965518925,1.09517576354327,0.0
210,M13,3044.3747426010764,340.1530178649237,411.9367465471587,1104.2957409196376,1359.1506622516556,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1208,251103_mACmChPOLR2A_7SK,175.13674654715868,0.558154984387248,187.7530178649237,1.0867158143322162,2864.4842335201943,1.1639688629167606,0.5
211,M14,2496.5114980586764,320.508077015935,392.32135158010186,916.7483381668534,1415.85367825384,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2474,251103_mACmChPOLR2A_7SK,155.52135158010185,0.4956413732380352,168.10807701593498,0.9730107557665219,2316.6209889777942,0.9413473695527584,0.5
212,M15,2748.740088223282,337.58360439620657,341.18142398586974,902.0690153161119,1115.4416666666666,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,120,251103_mACmChPOLR2A_7SK,104.38142398586973,0.3326601254378333,185.18360439620656,1.0718440307424475,2568.8495791423998,1.0438391975242471,0.5
213,M16,2945.8126766974933,333.518951977121,569.8597734499597,1050.6587241305067,1333.2179570592064,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1537,251103_mACmChPOLR2A_7SK,333.05977344995966,1.0614504169741783,181.118951977121,1.0483177933811827,2765.922167616611,1.1239186596606108,0.0
214,M17,2664.7406774628625,319.6463331506713,543.7867036103515,938.0329370465764,1368.5015787099685,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2217,251103_mACmChPOLR2A_7SK,306.9867036103515,0.9783564108551627,167.2463331506713,0.9680229760922716,2484.8501683819804,1.0097064564589109,0.0
215,M18,2869.4814167558966,334.4379673109475,561.0288921782033,991.0399093799323,1181.5250659630608,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,379,251103_mACmChPOLR2A_7SK,324.22889217820324,1.033306692167485,182.0379673109475,1.053637060726337,2689.5909076750145,1.0929018333853833,0.0
216,M19,2860.8728045570033,328.78706389121794,404.66912884632507,1013.299184690062,1377.1392326732673,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1616,251103_mACmChPOLR2A_7SK,167.86912884632505,0.53499332857078,176.38706389121793,1.0209295911936656,2680.982295476121,1.0894037668101928,0.5
217,M20,2633.2422275893537,320.14826765503875,389.92400215283476,930.5338495603914,1429.6356842596917,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2141,251103_mACmChPOLR2A_7SK,153.12400215283475,0.48800110037395783,167.74826765503875,0.9709281766044016,2453.3517185084715,0.9969072186576077,0.5
218,M21,2786.338043173201,335.07942303901433,336.9801390846198,963.9128461183553,1224.0721649484535,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,291,251103_mACmChPOLR2A_7SK,100.18013908461978,0.3192707702357135,182.67942303901432,1.0573498110821566,2606.447534092319,1.0591169387521235,0.5
