,EXPERIMENT,WELL,CELL,EU,DRUG,DRUG TIME HOURS,TIME_HOURS,TIME_IN_AUXIN_HRS,PRIMARY,SECONDARY,TotalNumberCells,IF_Intensity_BGS,IF_Intensity_FC
137,250203_ARMC5mAC_TotalPolII,I20,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,"EU 1 mM, 30 mins",10 µM 5PhIAA,2,2,2.0,Total Pol II F12,Goat anti-mouse Alexa647,2109,394.30191452255065,1.346522068476823
138,250203_ARMC5mAC_TotalPolII,I21,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,"EU 1 mM, 30 mins",10 µM 5PhIAA,2,2,2.0,Total Pol II F12,Goat anti-mouse Alexa647,3263,288.59440378558156,0.9855360048320848
139,250203_ARMC5mAC_TotalPolII,I22,HCT116 OsTIRF74G,"EU 1 mM, 30 mins",No addition,No addition,No addition,0.0,Total Pol II F12,Goat anti-mouse Alexa647,4377,260.84048927303945,0.8907577219951655
140,250203_ARMC5mAC_TotalPolII,J03,HCT116 OsTIRF74G,"EU 1 mM, 30 mins",No addition,No addition,No addition,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3937,249.62577591624662,0.8524600154145404
141,250203_ARMC5mAC_TotalPolII,J04,HCT116 OsTIRF74G,"EU 1 mM, 30 mins",Vehicle,8,8,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2256,237.29385105050946,0.8103470852792152
142,250203_ARMC5mAC_TotalPolII,J05,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,"EU 1 mM, 30 mins",Vehicle,8,8,0.0,Total Pol II F12,Goat anti-mouse Alexa647,1962,298.4212848947152,1.0190943310546923
143,250203_ARMC5mAC_TotalPolII,J06,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,"EU 1 mM, 30 mins",Vehicle,8,8,0.0,Total Pol II F12,Goat anti-mouse Alexa647,4534,253.57582370786068,0.8659492385885817
144,250203_ARMC5mAC_TotalPolII,J07,HCT116 OsTIRF74G,"EU 1 mM, 30 mins",10 µM 5PhIAA,8,8,8.0,Total Pol II F12,Goat anti-mouse Alexa647,1829,244.97384052912022,0.8365738798691962
145,250203_ARMC5mAC_TotalPolII,J08,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,"EU 1 mM, 30 mins",10 µM 5PhIAA,8,8,8.0,Total Pol II F12,Goat anti-mouse Alexa647,2675,422.0777884259601,1.4413753415771018
146,250203_ARMC5mAC_TotalPolII,J09,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,"EU 1 mM, 30 mins",10 µM 5PhIAA,8,8,8.0,Total Pol II F12,Goat anti-mouse Alexa647,4705,376.2830871008614,1.284988639706235
147,250203_ARMC5mAC_TotalPolII,J10,HCT116 OsTIRF74G,"EU 1 mM, 30 mins",Vehicle,8,8,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2007,258.1858112263245,0.881692124180529
148,250203_ARMC5mAC_TotalPolII,J11,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,"EU 1 mM, 30 mins",Vehicle,8,8,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2306,327.94885421651213,1.119929559735797
149,250203_ARMC5mAC_TotalPolII,J12,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,"EU 1 mM, 30 mins",Vehicle,8,8,0.0,Total Pol II F12,Goat anti-mouse Alexa647,4484,288.96496007891744,0.9868014367465962
150,250203_ARMC5mAC_TotalPolII,J13,HCT116 OsTIRF74G,"EU 1 mM, 30 mins",10 µM 5PhIAA,8,8,8.0,Total Pol II F12,Goat anti-mouse Alexa647,2520,255.9985258561271,0.8742226498702315
151,250203_ARMC5mAC_TotalPolII,J14,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,"EU 1 mM, 30 mins",10 µM 5PhIAA,8,8,8.0,Total Pol II F12,Goat anti-mouse Alexa647,2020,446.96840826032246,1.5263756108393478
152,250203_ARMC5mAC_TotalPolII,J15,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,"EU 1 mM, 30 mins",10 µM 5PhIAA,8,8,8.0,Total Pol II F12,Goat anti-mouse Alexa647,3990,360.5191532241123,1.2311555639101037
153,250203_ARMC5mAC_TotalPolII,J16,HCT116 OsTIRF74G,"EU 1 mM, 30 mins",Vehicle,8,8,0.0,Total Pol II F12,Goat anti-mouse Alexa647,1903,261.82148172244376,0.89410776401495
154,250203_ARMC5mAC_TotalPolII,J17,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,"EU 1 mM, 30 mins",Vehicle,8,8,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2421,290.90444073005756,0.9934246698630425
155,250203_ARMC5mAC_TotalPolII,J18,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,"EU 1 mM, 30 mins",Vehicle,8,8,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3287,270.4780031675168,0.9236693682900596
156,250203_ARMC5mAC_TotalPolII,J19,HCT116 OsTIRF74G,"EU 1 mM, 30 mins",10 µM 5PhIAA,8,8,8.0,Total Pol II F12,Goat anti-mouse Alexa647,1728,257.3278551746008,0.8787622455396198
157,250203_ARMC5mAC_TotalPolII,J20,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,"EU 1 mM, 30 mins",10 µM 5PhIAA,8,8,8.0,Total Pol II F12,Goat anti-mouse Alexa647,2357,442.60687606967076,1.511481188238849
158,250203_ARMC5mAC_TotalPolII,J21,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,"EU 1 mM, 30 mins",10 µM 5PhIAA,8,8,8.0,Total Pol II F12,Goat anti-mouse Alexa647,3461,384.04039642204816,1.311479477838804
159,250203_ARMC5mAC_TotalPolII,J22,HCT116 OsTIRF74G,"EU 1 mM, 30 mins",No addition,No addition,No addition,0.0,Total Pol II F12,Goat anti-mouse Alexa647,4796,266.55604663371867,0.9102760754100068
160,250203_ARMC5mAC_TotalPolII,K03,HCT116 OsTIRF74G,"EU 1 mM, 30 mins",No addition,No addition,No addition,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3992,220.9624326087288,0.7545760769948275
161,250203_ARMC5mAC_TotalPolII,K04,HCT116 OsTIRF74G,"EU 1 mM, 30 mins",Vehicle,24,24,0.0,Total Pol II F12,Goat anti-mouse Alexa647,1362,194.24425967673167,0.6633348018265918
162,250203_ARMC5mAC_TotalPolII,K05,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,"EU 1 mM, 30 mins",Vehicle,24,24,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2203,235.92651648496744,0.8056777035194971
163,250203_ARMC5mAC_TotalPolII,K06,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,"EU 1 mM, 30 mins",Vehicle,24,24,0.0,Total Pol II F12,Goat anti-mouse Alexa647,4637,197.6740869396912,0.6750474969227611
164,250203_ARMC5mAC_TotalPolII,K07,HCT116 OsTIRF74G,"EU 1 mM, 30 mins",10 µM 5PhIAA,24,24,24.0,Total Pol II F12,Goat anti-mouse Alexa647,1583,206.2600425054964,0.7043681221150512
165,250203_ARMC5mAC_TotalPolII,K08,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,"EU 1 mM, 30 mins",10 µM 5PhIAA,24,24,24.0,Total Pol II F12,Goat anti-mouse Alexa647,2553,442.6404950887438,1.5115959955715936
166,250203_ARMC5mAC_TotalPolII,K09,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,"EU 1 mM, 30 mins",10 µM 5PhIAA,24,24,24.0,Total Pol II F12,Goat anti-mouse Alexa647,4576,346.65928246264593,1.1838247720493815
167,250203_ARMC5mAC_TotalPolII,K10,HCT116 OsTIRF74G,"EU 1 mM, 30 mins",Vehicle,24,24,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2167,224.67788898198327,0.7672641817612169
168,250203_ARMC5mAC_TotalPolII,K11,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,"EU 1 mM, 30 mins",Vehicle,24,24,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2802,258.22815565705093,0.8818367283742957
169,250203_ARMC5mAC_TotalPolII,K12,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,"EU 1 mM, 30 mins",Vehicle,24,24,0.0,Total Pol II F12,Goat anti-mouse Alexa647,4300,226.18652813369064,0.7724161118846147
170,250203_ARMC5mAC_TotalPolII,K13,HCT116 OsTIRF74G,"EU 1 mM, 30 mins",10 µM 5PhIAA,24,24,24.0,Total Pol II F12,Goat anti-mouse Alexa647,1696,189.77842108940465,0.6480841778995622
171,250203_ARMC5mAC_TotalPolII,K14,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,"EU 1 mM, 30 mins",10 µM 5PhIAA,24,24,24.0,Total Pol II F12,Goat anti-mouse Alexa647,2113,391.0118179546985,1.3352865469820892
172,250203_ARMC5mAC_TotalPolII,K15,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,"EU 1 mM, 30 mins",10 µM 5PhIAA,24,24,24.0,Total Pol II F12,Goat anti-mouse Alexa647,4211,317.3914001844329,1.083876362128735
173,250203_ARMC5mAC_TotalPolII,K16,HCT116 OsTIRF74G,"EU 1 mM, 30 mins",Vehicle,24,24,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2002,202.76492039970995,0.6924324482719219
174,250203_ARMC5mAC_TotalPolII,K17,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,"EU 1 mM, 30 mins",Vehicle,24,24,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2564,233.52623363963747,0.7974808530787968
175,250203_ARMC5mAC_TotalPolII,K18,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,"EU 1 mM, 30 mins",Vehicle,24,24,0.0,Total Pol II F12,Goat anti-mouse Alexa647,4379,207.79209768804694,0.7096000168572478
176,250203_ARMC5mAC_TotalPolII,K19,HCT116 OsTIRF74G,"EU 1 mM, 30 mins",10 µM 5PhIAA,24,24,24.0,Total Pol II F12,Goat anti-mouse Alexa647,2451,197.74293615804172,0.6752826136911355
177,250203_ARMC5mAC_TotalPolII,K20,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,"EU 1 mM, 30 mins",10 µM 5PhIAA,24,24,24.0,Total Pol II F12,Goat anti-mouse Alexa647,2122,416.44129104232354,1.4221269741803353
178,250203_ARMC5mAC_TotalPolII,K21,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,"EU 1 mM, 30 mins",10 µM 5PhIAA,24,24,24.0,Total Pol II F12,Goat anti-mouse Alexa647,2981,352.56684743608196,1.2039988222244218
179,250203_ARMC5mAC_TotalPolII,K22,HCT116 OsTIRF74G,"EU 1 mM, 30 mins",No addition,No addition,No addition,0.0,Total Pol II F12,Goat anti-mouse Alexa647,4501,175.74630421505591,0.6001651738499991
180,250203_ARMC5mAC_TotalPolII,L03,HCT116 OsTIRF74G,"EU 1 mM, 30 mins",No addition,No addition,No addition,0.0,Total Pol II F12,Goat anti-mouse Alexa647,4647,212.55390490979184,0.7258613594319492
181,250203_ARMC5mAC_TotalPolII,L04,HCT116 OsTIRF74G,"EU 1 mM, 30 mins",Vehicle,48,48,0.0,Total Pol II F12,Goat anti-mouse Alexa647,1483,181.52142236816982,0.6198869245055726
182,250203_ARMC5mAC_TotalPolII,L05,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,"EU 1 mM, 30 mins",Vehicle,48,48,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2169,223.8643650919403,0.7644860368148441
183,250203_ARMC5mAC_TotalPolII,L06,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,"EU 1 mM, 30 mins",Vehicle,48,48,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3994,199.4147607422096,0.6809918142156371
184,250203_ARMC5mAC_TotalPolII,L07,HCT116 OsTIRF74G,"EU 1 mM, 30 mins",10 µM 5PhIAA,48,48,48.0,Total Pol II F12,Goat anti-mouse Alexa647,2339,179.0013601742912,0.6112810333520878
185,250203_ARMC5mAC_TotalPolII,L08,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,"EU 1 mM, 30 mins",10 µM 5PhIAA,48,48,48.0,Total Pol II F12,Goat anti-mouse Alexa647,2005,434.6120356449836,1.4841791928152985
186,250203_ARMC5mAC_TotalPolII,L09,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,"EU 1 mM, 30 mins",10 µM 5PhIAA,48,48,48.0,Total Pol II F12,Goat anti-mouse Alexa647,4025,356.69445731578116,1.2180944113868732
187,250203_ARMC5mAC_TotalPolII,L10,HCT116 OsTIRF74G,"EU 1 mM, 30 mins",Vehicle,48,48,0.0,Total Pol II F12,Goat anti-mouse Alexa647,1531,228.3982480859606,0.7799690291171575
188,250203_ARMC5mAC_TotalPolII,L11,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,"EU 1 mM, 30 mins",Vehicle,48,48,0.0,Total Pol II F12,Goat anti-mouse Alexa647,1881,253.7228320496902,0.8664512650034505
189,250203_ARMC5mAC_TotalPolII,L12,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,"EU 1 mM, 30 mins",Vehicle,48,48,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3611,209.82057815917037,0.7165271800772117
190,250203_ARMC5mAC_TotalPolII,L13,HCT116 OsTIRF74G,"EU 1 mM, 30 mins",10 µM 5PhIAA,48,48,48.0,Total Pol II F12,Goat anti-mouse Alexa647,1979,182.16459569139104,0.622083330461708
191,250203_ARMC5mAC_TotalPolII,L14,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,"EU 1 mM, 30 mins",10 µM 5PhIAA,48,48,48.0,Total Pol II F12,Goat anti-mouse Alexa647,1716,469.4580569009448,1.603176678984189
192,250203_ARMC5mAC_TotalPolII,L15,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,"EU 1 mM, 30 mins",10 µM 5PhIAA,48,48,48.0,Total Pol II F12,Goat anti-mouse Alexa647,4713,375.9323954500046,1.2837910445901142
193,250203_ARMC5mAC_TotalPolII,L16,HCT116 OsTIRF74G,"EU 1 mM, 30 mins",Vehicle,48,48,0.0,Total Pol II F12,Goat anti-mouse Alexa647,1821,224.25758764970206,0.7658288729319099
194,250203_ARMC5mAC_TotalPolII,L17,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,"EU 1 mM, 30 mins",Vehicle,48,48,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2075,260.497982794774,0.8895880788496606
195,250203_ARMC5mAC_TotalPolII,L18,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,"EU 1 mM, 30 mins",Vehicle,48,48,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3460,232.17519302021785,0.7928671143611952
196,250203_ARMC5mAC_TotalPolII,L19,HCT116 OsTIRF74G,"EU 1 mM, 30 mins",10 µM 5PhIAA,48,48,48.0,Total Pol II F12,Goat anti-mouse Alexa647,1642,212.8241170280435,0.7267841208160432
197,250203_ARMC5mAC_TotalPolII,L20,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,"EU 1 mM, 30 mins",10 µM 5PhIAA,48,48,48.0,Total Pol II F12,Goat anti-mouse Alexa647,2025,450.5024612084318,1.5384442316360714
198,250203_ARMC5mAC_TotalPolII,L21,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,"EU 1 mM, 30 mins",10 µM 5PhIAA,48,48,48.0,Total Pol II F12,Goat anti-mouse Alexa647,3416,349.82820776615586,1.19464649950586
199,250203_ARMC5mAC_TotalPolII,L22,HCT116 OsTIRF74G,"EU 1 mM, 30 mins",No addition,No addition,No addition,0.0,Total Pol II F12,Goat anti-mouse Alexa647,4716,214.98233711479904,0.7341543385816992
200,250203_ARMC5mAC_TotalPolII,M03,HCT116 OsTIRF74G,"EU 1 mM, 30 mins",No addition,No addition,No addition,0.0,Total Pol II F12,Goat anti-mouse Alexa647,4229,222.01397239830183,0.7581670347873001
201,250203_ARMC5mAC_TotalPolII,M04,HCT116 OsTIRF74G,"EU 1 mM, 30 mins",Vehicle,72,72,0.0,Total Pol II F12,Goat anti-mouse Alexa647,1122,234.76057543215992,0.8016960709168519
202,250203_ARMC5mAC_TotalPolII,M05,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,"EU 1 mM, 30 mins",Vehicle,72,72,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2509,266.73244181435166,0.910878456465607
203,250203_ARMC5mAC_TotalPolII,M06,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,"EU 1 mM, 30 mins",Vehicle,72,72,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3635,223.62441859103595,0.7636666310579313
207,250203_ARMC5mAC_TotalPolII,M10,HCT116 OsTIRF74G,"EU 1 mM, 30 mins",Vehicle,72,72,0.0,Total Pol II F12,Goat anti-mouse Alexa647,1467,201.09005490458426,0.6867128631827957
208,250203_ARMC5mAC_TotalPolII,M11,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,"EU 1 mM, 30 mins",Vehicle,72,72,0.0,Total Pol II F12,Goat anti-mouse Alexa647,1663,295.50979826248727,1.0091517442754288
209,250203_ARMC5mAC_TotalPolII,M12,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,"EU 1 mM, 30 mins",Vehicle,72,72,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2932,247.0682163449874,0.8437260725212763
213,250203_ARMC5mAC_TotalPolII,M16,HCT116 OsTIRF74G,"EU 1 mM, 30 mins",Vehicle,72,72,0.0,Total Pol II F12,Goat anti-mouse Alexa647,1528,223.42387979002822,0.7629818007002858
214,250203_ARMC5mAC_TotalPolII,M17,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,"EU 1 mM, 30 mins",Vehicle,72,72,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2599,276.3078265804912,0.943577934776221
215,250203_ARMC5mAC_TotalPolII,M18,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,"EU 1 mM, 30 mins",Vehicle,72,72,0.0,Total Pol II F12,Goat anti-mouse Alexa647,4007,236.3870366073123,0.8072503575819706
219,250203_ARMC5mAC_TotalPolII,M22,HCT116 OsTIRF74G,"EU 1 mM, 30 mins",No addition,No addition,No addition,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3742,224.6311891216515,0.7671047039848848
221,250203_ARMC5mAC_TotalPolII,N04,HCT116 OsTIRF74G,No addition,No addition,No addition,No addition,0.0,Total Pol II F12,Goat anti-mouse Alexa647,4300,229.07132265850126,0.7822675464011886
223,250203_ARMC5mAC_TotalPolII,N06,HCT116 OsTIRF74G,No addition,No addition,No addition,No addition,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3991,184.52105131860142,0.63013051306103
225,250203_ARMC5mAC_TotalPolII,N08,HCT116 OsTIRF74G,No addition,No addition,No addition,No addition,0.0,Total Pol II F12,Goat anti-mouse Alexa647,4131,197.72628631396273,0.6752257552746193
227,250203_ARMC5mAC_TotalPolII,N10,HCT116 OsTIRF74G,No addition,No addition,No addition,No addition,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3873,214.72720774419358,0.7332830840551955
229,250203_ARMC5mAC_TotalPolII,N12,HCT116 OsTIRF74G,No addition,No addition,No addition,No addition,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3673,232.54169099678543,0.7941186873191859
231,250203_ARMC5mAC_TotalPolII,N14,HCT116 OsTIRF74G,No addition,No addition,No addition,No addition,0.0,Total Pol II F12,Goat anti-mouse Alexa647,4313,237.4837477342161,0.810995573318263
233,250203_ARMC5mAC_TotalPolII,N16,HCT116 OsTIRF74G,No addition,No addition,No addition,No addition,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2791,198.37104096434516,0.6774275613869336
235,250203_ARMC5mAC_TotalPolII,N18,HCT116 OsTIRF74G,No addition,No addition,No addition,No addition,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3339,222.2498474442626,0.7589725367214556
237,250203_ARMC5mAC_TotalPolII,N20,HCT116 OsTIRF74G,No addition,No addition,No addition,No addition,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3715,234.45938842803193,0.8006675317876726
239,250203_ARMC5mAC_TotalPolII,N22,HCT116 OsTIRF74G,No addition,No addition,No addition,No addition,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3383,210.54349984800828,0.7189959228652844
0,260119_ARMC5mAC_TotalPhospho,C03,HCT116 OsTIRF74G,,Vehicle,24.0,24.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,4601,674.0337386177134,0.9799898877429286
1,260119_ARMC5mAC_TotalPhospho,C04,HCT116 OsTIRF74G,,Vehicle,24.0,24.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,4266,658.412639606953,0.9572780883345332
2,260119_ARMC5mAC_TotalPhospho,C05,HCT116 OsTIRF74G,,Vehicle,24.0,24.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3636,696.2556650725151,1.0122987499914753
3,260119_ARMC5mAC_TotalPhospho,C06,HCT116 OsTIRF74G,,Vehicle,24.0,24.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,4067,706.3564616329584,1.0269844814619546
4,260119_ARMC5mAC_TotalPhospho,C07,HCT116 OsTIRF74G,,Vehicle,24.0,24.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3698,714.9615545249125,1.0394955822185687
5,260119_ARMC5mAC_TotalPhospho,C08,HCT116 OsTIRF74G,,Vehicle,24.0,24.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,4081,693.8133856575356,1.008747875617396
6,260119_ARMC5mAC_TotalPhospho,C09,HCT116 OsTIRF74G,,Vehicle,24.0,24.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3824,695.6821781516651,1.0114649469472266
7,260119_ARMC5mAC_TotalPhospho,C10,HCT116 OsTIRF74G,,Vehicle,24.0,24.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3167,713.0763271677386,1.0367546159430296
8,260119_ARMC5mAC_TotalPhospho,C11,HCT116 OsTIRF74G,,Vehicle,24.0,24.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2870,723.7115963804067,1.0522174269044104
9,260119_ARMC5mAC_TotalPhospho,C12,HCT116 OsTIRF74G,,Vehicle,24.0,24.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3037,738.4275797752304,1.073613262288994
20,260119_ARMC5mAC_TotalPhospho,D03,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,Vehicle,48.0,48.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3306,720.863254203333,1.0480761705096069
21,260119_ARMC5mAC_TotalPhospho,D04,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,Vehicle,48.0,48.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,1482,893.4588163703355,1.2990159913260533
22,260119_ARMC5mAC_TotalPhospho,D05,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,10 µM 5PhIAA,48.0,48.0,48.0,Total Pol II F12,Goat anti-mouse Alexa647,1788,1469.227000656589,2.136135805894646
23,260119_ARMC5mAC_TotalPhospho,D06,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,10 µM 5PhIAA,48.0,48.0,48.0,Total Pol II F12,Goat anti-mouse Alexa647,2561,1276.762912720988,1.8563087748066234
24,260119_ARMC5mAC_TotalPhospho,D07,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,Vehicle,48.0,48.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,1724,874.7500386231902,1.271814959754797
25,260119_ARMC5mAC_TotalPhospho,D08,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,Vehicle,48.0,48.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2265,875.1386479223534,1.2723799658689476
26,260119_ARMC5mAC_TotalPhospho,D09,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,10 µM 5PhIAA,48.0,48.0,48.0,Total Pol II F12,Goat anti-mouse Alexa647,2263,1411.3968184986188,2.0520554543125935
27,260119_ARMC5mAC_TotalPhospho,D10,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,10 µM 5PhIAA,48.0,48.0,48.0,Total Pol II F12,Goat anti-mouse Alexa647,1928,1457.5426128644556,2.1191476623868146
28,260119_ARMC5mAC_TotalPhospho,D11,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,Vehicle,48.0,48.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2212,767.1928954743591,1.1154356769365008
29,260119_ARMC5mAC_TotalPhospho,D12,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,Vehicle,48.0,48.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2279,835.0076001643297,1.2140327070684545
40,260119_ARMC5mAC_TotalPhospho,E03,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,Vehicle,24.0,24.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2935,672.1482501375008,0.9772485418158634
41,260119_ARMC5mAC_TotalPhospho,E04,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,Vehicle,24.0,24.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,1521,840.7929394469927,1.2224441168679083
42,260119_ARMC5mAC_TotalPhospho,E05,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,10 µM 5PhIAA,24.0,24.0,24.0,Total Pol II F12,Goat anti-mouse Alexa647,2444,1195.4598404093283,1.7381007621465214
43,260119_ARMC5mAC_TotalPhospho,E06,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,10 µM 5PhIAA,24.0,24.0,24.0,Total Pol II F12,Goat anti-mouse Alexa647,2220,1244.6236406911025,1.8095809038052428
44,260119_ARMC5mAC_TotalPhospho,E07,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,Vehicle,24.0,24.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2495,724.9833744790172,1.0540664881674968
45,260119_ARMC5mAC_TotalPhospho,E08,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,Vehicle,24.0,24.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2502,730.5032742195222,1.0620919705983067
46,260119_ARMC5mAC_TotalPhospho,E09,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,10 µM 5PhIAA,24.0,24.0,24.0,Total Pol II F12,Goat anti-mouse Alexa647,2536,1200.4486720095906,1.7453541149682001
47,260119_ARMC5mAC_TotalPhospho,E10,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,10 µM 5PhIAA,24.0,24.0,24.0,Total Pol II F12,Goat anti-mouse Alexa647,2313,1127.1508415320309,1.6387850687231071
48,260119_ARMC5mAC_TotalPhospho,E11,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,Vehicle,24.0,24.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2566,708.3226985487503,1.0298432290052668
49,260119_ARMC5mAC_TotalPhospho,E12,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,Vehicle,24.0,24.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2241,720.3471040551241,1.0473257304398873
60,260119_ARMC5mAC_TotalPhospho,F03,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,Vehicle,8.0,8.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3011,656.0885688468766,0.9538990796695594
61,260119_ARMC5mAC_TotalPhospho,F04,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,Vehicle,8.0,8.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2044,773.6599032801323,1.124838176975459
62,260119_ARMC5mAC_TotalPhospho,F05,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,10 µM 5PhIAA,8.0,8.0,8.0,Total Pol II F12,Goat anti-mouse Alexa647,2525,1080.160663563056,1.5704651960008997
