,EXPERIMENT,WELL,CELL,DRUG,DRUG_CONCENTRATION,DRUG_CONCENTRATION_LOG,TIME_MINUTES,EU,PRIMARY,SECONDARY,CLICK,TotalNumberCells,GFP_Intensity,GFP_Intensity_BGS,GFP_Intensity_FC
162,260515_mACPOLR2A_CRC_EU,K05,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,-12.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,4076,333.9594179454288,175.93402301342172,0.9065686555062007
163,260515_mACPOLR2A_CRC_EU,K06,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,-12.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3764,353.23650305066036,195.21110811865327,1.0059013532220664
164,260515_mACPOLR2A_CRC_EU,K07,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,1000,-6.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3967,198.22283310795407,40.197438175946985,0.2071329743831402
165,260515_mACPOLR2A_CRC_EU,K08,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,300,-6.5,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3938,200.8913645713395,42.865969639332405,0.22088362328834235
166,260515_mACPOLR2A_CRC_EU,K09,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,100,-7.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3747,209.91864391273793,51.893248980730846,0.2674002001006975
167,260515_mACPOLR2A_CRC_EU,K10,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,-12.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3962,349.2382001776942,191.2128052456871,0.9852985386114154
168,260515_mACPOLR2A_CRC_EU,K11,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,-12.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3870,361.2616865019523,203.2362915699452,1.0472542402135343
169,260515_mACPOLR2A_CRC_EU,K12,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,1000,-6.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,4015,197.84461780924602,39.81922287723893,0.20518407257910723
170,260515_mACPOLR2A_CRC_EU,K13,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,300,-6.5,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3980,200.82395271730132,42.798557785294236,0.22053625742451566
171,260515_mACPOLR2A_CRC_EU,K14,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,100,-7.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3563,214.25940641443682,56.234011482429736,0.28976767148363
172,260515_mACPOLR2A_CRC_EU,K15,HCT116 OsTIRF74G,5PhIAA,1000,-6.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,4588,159.63176080020847,1.6063658682013795,0.008277426505931022
173,260515_mACPOLR2A_CRC_EU,K16,HCT116 OsTIRF74G,No addition,0,-12.0,240,No addition,Total Pol II (D84LY),Goat anti-rabbit Alexa568,No click,4262,158.4237407109178,0.3983457789107092,0.00205263195275255
174,260515_mACPOLR2A_CRC_EU,K17,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,-12.0,240,No addition,Total Pol II (D84LY),Goat anti-rabbit Alexa568,No click,3508,363.68278987374737,205.65739494174028,1.0597299193972152
175,260515_mACPOLR2A_CRC_EU,K18,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,-12.0,240,No addition,Total Pol II (D84LY),Goat anti-rabbit Alexa568,No click,3771,360.54405213535955,202.51865720335246,1.0435563493125946
176,260515_mACPOLR2A_CRC_EU,K19,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,1000,-6.0,240,No addition,Total Pol II (D84LY),Goat anti-rabbit Alexa568,No click,3859,197.42734885181687,39.401953919809785,0.20303393157032604
177,260515_mACPOLR2A_CRC_EU,K20,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,300,-6.5,240,No addition,Total Pol II (D84LY),Goat anti-rabbit Alexa568,No click,3666,201.28331386346989,43.2579189314628,0.2229032948487781
178,260515_mACPOLR2A_CRC_EU,K21,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,100,-7.0,240,No addition,Total Pol II (D84LY),Goat anti-rabbit Alexa568,No click,3638,209.72472910416045,51.69933417215336,0.26640097843632715
179,260515_mACPOLR2A_CRC_EU,K22,HCT116 OsTIRF74G,No addition,0,-12.0,240,No addition,Total Pol II (D84LY),Goat anti-rabbit Alexa568,No click,3293,158.90642752723892,0.8810325952318294,0.004539863987851432
180,260515_mACPOLR2A_CRC_EU,L03,HCT116 OsTIRF74G,Vehicle,0,-12.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3323,159.26466755879608,1.2392726267889884,0.006385835438936231
181,260515_mACPOLR2A_CRC_EU,L04,HCT116 OsTIRF74G,5PhIAA,1000,-6.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,4283,159.5292010407025,1.5038061086954144,0.007748947353963532
182,260515_mACPOLR2A_CRC_EU,L05,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,-12.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,4251,352.18207500402224,194.15668007201515,1.0004680015587792
183,260515_mACPOLR2A_CRC_EU,L06,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,-12.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3586,356.7364966180642,198.71110168605713,1.023936434830128
184,260515_mACPOLR2A_CRC_EU,L07,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,-12.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3810,342.92810371224056,184.90270878023347,0.9527833060781133
185,260515_mACPOLR2A_CRC_EU,L08,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,1000,-6.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,4035,200.30877311838543,42.28337818637834,0.21788159365719093
186,260515_mACPOLR2A_CRC_EU,L09,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,300,-6.5,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,4018,204.22599204773178,46.20059711572469,0.23806659163128965
187,260515_mACPOLR2A_CRC_EU,L10,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,-12.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3995,358.4870496282853,200.46165469627823,1.0329568418081883
188,260515_mACPOLR2A_CRC_EU,L11,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,-12.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3773,362.5124026691983,204.48700773719122,1.0536990429568536
189,260515_mACPOLR2A_CRC_EU,L12,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,-12.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3933,345.33809264469807,187.31269771269098,0.9652017137792557
190,260515_mACPOLR2A_CRC_EU,L13,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,1000,-6.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3871,197.53141382293853,39.50601889093144,0.20357016691207033
191,260515_mACPOLR2A_CRC_EU,L14,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,300,-6.5,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3598,203.83256416623394,45.80716923422685,0.23603930106259197
192,260515_mACPOLR2A_CRC_EU,L15,HCT116 OsTIRF74G,Vehicle,0,-12.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,4256,159.32065544915355,1.2952605171464597,0.006674334875353536
193,260515_mACPOLR2A_CRC_EU,L16,HCT116 OsTIRF74G,No addition,0,-12.0,240,No addition,Total Pol II (D84LY),Goat anti-rabbit Alexa568,No click,3491,158.54899116978473,0.5235962377776389,0.0026980337809587107
194,260515_mACPOLR2A_CRC_EU,L17,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,-12.0,240,No addition,Total Pol II (D84LY),Goat anti-rabbit Alexa568,No click,3858,358.2991312999656,200.27373636795852,1.031988519346553
195,260515_mACPOLR2A_CRC_EU,L18,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,-12.0,240,No addition,Total Pol II (D84LY),Goat anti-rabbit Alexa568,No click,3748,357.07396857109757,199.04857363909048,1.025675390658525
196,260515_mACPOLR2A_CRC_EU,L19,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,-12.0,240,No addition,Total Pol II (D84LY),Goat anti-rabbit Alexa568,No click,3942,337.23125595782994,179.20586102582286,0.9234280766524465
197,260515_mACPOLR2A_CRC_EU,L20,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,1000,-6.0,240,No addition,Total Pol II (D84LY),Goat anti-rabbit Alexa568,No click,3818,196.3838395170555,38.3584445850484,0.19765684282751575
198,260515_mACPOLR2A_CRC_EU,L21,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,300,-6.5,240,No addition,Total Pol II (D84LY),Goat anti-rabbit Alexa568,No click,3775,201.53732396528721,43.511929033280126,0.22421218094451617
199,260515_mACPOLR2A_CRC_EU,L22,HCT116 OsTIRF74G,No addition,0,-12.0,240,No addition,Total Pol II (D84LY),Goat anti-rabbit Alexa568,No click,3155,159.0492869146403,1.0238919826332165,0.005276002686578481
200,260515_mACPOLR2A_CRC_EU,M03,HCT116 OsTIRF74G,Vehicle,0,-12.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,4209,159.71374196777265,1.6883470357655597,0.008699866438710922
201,260515_mACPOLR2A_CRC_EU,M04,HCT116 OsTIRF74G,Vehicle,0,-12.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3636,160.07249571389892,2.047100781891828,0.01054848500442571
202,260515_mACPOLR2A_CRC_EU,M05,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,-12.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3769,361.92115555388955,203.89576062188246,1.0506524116503182
203,260515_mACPOLR2A_CRC_EU,M06,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,-12.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3733,366.1072195548408,208.08182462283372,1.0722227386865832
204,260515_mACPOLR2A_CRC_EU,M07,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,-12.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3885,365.4778314675906,207.4524365355835,1.0689795711498158
205,260515_mACPOLR2A_CRC_EU,M08,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,-12.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3908,367.2571720172209,209.23177708521382,1.0781483171498032
206,260515_mACPOLR2A_CRC_EU,M09,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,1000,-6.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3760,198.86026285537667,40.834867923369586,0.21041757970962946
207,260515_mACPOLR2A_CRC_EU,M10,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,-12.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3631,356.49354661273804,198.46815168073095,1.0226845401942226
208,260515_mACPOLR2A_CRC_EU,M11,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,-12.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3972,371.9923770761553,213.96698214414823,1.1025483076138243
209,260515_mACPOLR2A_CRC_EU,M12,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,-12.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3776,368.48294588817174,210.45755095616465,1.0844645949857155
210,260515_mACPOLR2A_CRC_EU,M13,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,-12.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,4013,372.33492817368557,214.30953324167848,1.1043134357147515
211,260515_mACPOLR2A_CRC_EU,M14,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,1000,-6.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3574,198.71809251300567,40.69269758099858,0.2096849915841007
212,260515_mACPOLR2A_CRC_EU,M15,HCT116 OsTIRF74G,5PhIAA,1000,-6.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3695,159.9675148836614,1.9421199516543197,0.010007530341466163
213,260515_mACPOLR2A_CRC_EU,M16,HCT116 OsTIRF74G,No addition,0,-12.0,240,No addition,Total Pol II (D84LY),Goat anti-rabbit Alexa568,No click,4097,159.16637195359857,1.1409770215914818,0.0058793290047641795
214,260515_mACPOLR2A_CRC_EU,M17,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,-12.0,240,No addition,Total Pol II (D84LY),Goat anti-rabbit Alexa568,No click,3431,370.0340154358149,212.00862050380783,1.0924570856382836
215,260515_mACPOLR2A_CRC_EU,M18,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,-12.0,240,No addition,Total Pol II (D84LY),Goat anti-rabbit Alexa568,No click,3624,362.30466242333625,204.27926749132916,1.0526285803359237
216,260515_mACPOLR2A_CRC_EU,M19,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,-12.0,240,No addition,Total Pol II (D84LY),Goat anti-rabbit Alexa568,No click,3593,367.03845669144556,209.01306175943847,1.0770213011501086
217,260515_mACPOLR2A_CRC_EU,M20,HCT116 OsTIRF74G mAC-POLR2A Clone 5,Vehicle,0,-12.0,240,No addition,Total Pol II (D84LY),Goat anti-rabbit Alexa568,No click,3657,362.7468085976896,204.72141366568252,1.0549069109052764
218,260515_mACPOLR2A_CRC_EU,M21,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,1000,-6.0,240,No addition,Total Pol II (D84LY),Goat anti-rabbit Alexa568,No click,3428,198.81241664792392,40.787021715916836,0.21017103346906402
219,260515_mACPOLR2A_CRC_EU,M22,HCT116 OsTIRF74G,No addition,0,-12.0,240,No addition,Total Pol II (D84LY),Goat anti-rabbit Alexa568,No click,4492,159.31036831709673,1.2849733850896428,0.00662132641617079
220,260515_mACPOLR2A_CRC_EU,N03,HCT116 OsTIRF74G,Vehicle,0,-12.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,4398,159.8180729403453,1.7926780083382141,0.0092374724566534
221,260515_mACPOLR2A_CRC_EU,N04,HCT116 OsTIRF74G,Vehicle,0,-12.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3836,160.0157776538137,1.9903827218066112,0.010256223083771214
222,260515_mACPOLR2A_CRC_EU,N05,HCT116 OsTIRF74G,Vehicle,0,-12.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3708,160.87499640870723,2.849601476700144,0.014683682753411791
223,260515_mACPOLR2A_CRC_EU,N06,HCT116 OsTIRF74G,Vehicle,0,-12.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,4335,160.10033861008395,2.0749436780768633,0.010691956383795807
224,260515_mACPOLR2A_CRC_EU,N07,HCT116 OsTIRF74G,Vehicle,0,-12.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3289,161.0272689991656,3.001874067158525,0.015468326651378981
225,260515_mACPOLR2A_CRC_EU,N08,HCT116 OsTIRF74G,Vehicle,0,-12.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3887,162.47584660952194,4.450451677514849,0.02293268763240954
226,260515_mACPOLR2A_CRC_EU,N09,HCT116 OsTIRF74G,Vehicle,0,-12.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3365,161.27118799711212,3.2457930651050333,0.016725214399599894
227,260515_mACPOLR2A_CRC_EU,N10,HCT116 OsTIRF74G,Vehicle,0,-12.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3860,161.51179887917968,3.4864039471725903,0.017965055790821336
228,260515_mACPOLR2A_CRC_EU,N11,HCT116 OsTIRF74G,Vehicle,0,-12.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3396,161.46494282840916,3.4395478964020754,0.017723611718652787
229,260515_mACPOLR2A_CRC_EU,N12,HCT116 OsTIRF74G,Vehicle,0,-12.0,240,"EU 1 mM, 30 mins",Total Pol II (F12),Goat anti-mouse Alexa568,AF647 azide click,3220,161.45847072435743,3.433075792350337,0.017690261678859558
230,260515_mACPOLR2A_CRC_EU,N13,HCT116 OsTIRF74G,Vehicle,0,-12.0,240,No addition,No primary,Goat anti-mouse Alexa568,AF647 azide click,3593,160.68520318887877,2.6598082568716848,0.01370569918220139
231,260515_mACPOLR2A_CRC_EU,N14,HCT116 OsTIRF74G,Vehicle,0,-12.0,240,"EU 1 mM, 30 mins",No secondary,No secondary,AF647 azide click,3700,161.66058835438767,3.6351934223805813,0.018731751579290242
232,260515_mACPOLR2A_CRC_EU,N15,HCT116 OsTIRF74G,Vehicle,0,-12.0,240,No addition,No primary,Goat anti-mouse Alexa568,AF647 azide click,4031,159.67136566285586,1.6459707308487737,0.008481506003840398
233,260515_mACPOLR2A_CRC_EU,N16,HCT116 OsTIRF74G,No addition,0,-12.0,240,No addition,Total Pol II (D84LY),Goat anti-rabbit Alexa568,No click,4251,159.28001268145252,1.2546177494454298,0.006464907166945125
234,260515_mACPOLR2A_CRC_EU,N17,HCT116 OsTIRF74G,No addition,0,-12.0,240,No addition,Total Pol II (D84LY),Goat anti-rabbit Alexa568,No click,4182,158.57381629503502,0.5484213630279271,0.0028259549188685163
235,260515_mACPOLR2A_CRC_EU,N18,HCT116 OsTIRF74G,No addition,0,-12.0,240,No addition,Total Pol II (D84LY),Goat anti-rabbit Alexa568,No click,3284,158.64646667994433,0.6210717479372363,0.003200314355668389
236,260515_mACPOLR2A_CRC_EU,N19,HCT116 OsTIRF74G,No addition,0,-12.0,240,No addition,Total Pol II (D84LY),Goat anti-rabbit Alexa568,No click,3952,158.58202825903714,0.5566333270300561,0.002868270265479487
237,260515_mACPOLR2A_CRC_EU,N20,HCT116 OsTIRF74G,No addition,0,-12.0,240,No addition,No primary,Goat anti-rabbit Alexa568,No click,3995,158.9950480083352,0.9696530763281146,0.004996515572472122
238,260515_mACPOLR2A_CRC_EU,N21,HCT116 OsTIRF74G,No addition,0,-12.0,240,No addition,Total Pol II (D84LY),Goat anti-rabbit Alexa568,No click,4318,159.05815587725547,1.0327609452483841,0.005321703474726512
239,260515_mACPOLR2A_CRC_EU,N22,HCT116 OsTIRF74G,No addition,0,-12.0,240,No addition,No primary,Goat anti-rabbit Alexa568,No click,3536,158.8547152980503,0.8293203660432198,0.004273396562814662
