,WELL,RFP_Intensity,GFP_Intensity,DAPI_Intensity,NucleusArea,CELL,EU,DRUG,DRUG TIME MINUTES,PRIMARY,SECONDARY,TotalNumberCells,Alexa647_Intensity,NucleusArea2,EXPERIMENT,GFP_Intensity_BGS,GFP_Intensity_FC,RFP_Intensity_BGS,RFP_Intensity_FC,Alexa647_Intensity_BGS,Alexa647_Intensity_FC,TIME_IN_AUXIN,TIME_IN_AUXIN_HRS
163,K09,320.14166491523093,512.1602230621354,370.4082460643344,1799.9142857142858,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,pSer2 3E10,Goat anti-rat Alexa647,1426,1206.6567101368719,1736.1309754075712,241029_mACmChPOLR2A_ActivePolII,267.6176157384816,0.46184891815119744,130.54905662142426,0.5949155728718544,1081.502559586889,1.1023817152738025,0,0.0
164,K10,334.59738282676614,289.46758431223753,368.26828346656185,1752.3152119700749,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,90,pSer2 3E10,Goat anti-rat Alexa647,1330,1099.2937892981513,1722.085462744256,241029_mACmChPOLR2A_ActivePolII,44.92497698858372,0.07753059141077061,145.00477453295946,0.660790669369515,974.1396387481685,0.99294607891599,90,1.5
165,K11,320.01313314649104,523.8065307853916,379.2688982293522,1716.5007832898173,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,pSer2 3E10,Goat anti-rat Alexa647,1473,1147.0865177364324,1698.7211740041928,241029_mACmChPOLR2A_ActivePolII,279.2639234617378,0.4819478739228461,130.42052485268437,0.5943298501342794,1021.9323671864496,1.0416614790658816,0,0.0
181,L08,326.17886670844393,306.56062074989256,333.2776630465458,1809.0122887864823,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,pSer2 3E10,Goat anti-rat Alexa647,1444,1138.8174983350361,1752.5335600907028,241029_mACmChPOLR2A_ActivePolII,62.01801342623875,0.10702939837407774,136.58625841463726,0.6224272643103268,1013.6633477850534,1.0332328205199182,60,1.0
182,L09,336.6174698469162,527.1125265451199,370.9943247404195,1688.818431911967,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,60,pSer2 3E10,Goat anti-rat Alexa647,1299,1159.840180727066,1694.2056313993173,241029_mACmChPOLR2A_ActivePolII,282.5699192214661,0.4876532926817331,147.02486155310953,0.6699962604166306,1034.686030177083,1.0546613603504982,0,0.0
183,L10,324.3066881974296,307.1420641442317,369.03642470811434,1764.6120950323975,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,pSer2 3E10,Goat anti-rat Alexa647,1073,1101.9040491779617,1695.0509891902916,241029_mACmChPOLR2A_ActivePolII,62.5994568205779,0.10803284129729739,134.71407990362292,0.6138956963295001,976.749898627979,0.9956067316699835,60,1.0
184,L11,314.9001731686382,505.4339922007992,368.11480800680715,1747.7824228028503,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,60,pSer2 3E10,Goat anti-rat Alexa647,1040,1104.7777581609027,1669.9949660757277,241029_mACmChPOLR2A_ActivePolII,260.89138487714536,0.45024092875195304,125.30756487483154,0.5710299535818596,979.62360761092,0.9985359195944414,0,0.0
200,M08,325.4369277686007,358.5018107144248,361.78310434400845,1712.547285954113,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,30,pSer2 3E10,Goat anti-rat Alexa647,1357,1090.7761978414565,1638.7827204937003,241029_mACmChPOLR2A_ActivePolII,113.95920339077097,0.19666842428949913,135.84431947479402,0.619046228546026,965.6220472914737,0.9842640494591024,30,0.5
201,M09,321.9303619303744,506.14831367995674,375.1750973925307,1752.341840161182,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,30,pSer2 3E10,Goat anti-rat Alexa647,1170,1105.8767842243353,1695.3717746182201,241029_mACmChPOLR2A_ActivePolII,261.6057063563029,0.4514736899117545,132.3377536365677,0.6030667134239003,980.7226336743526,0.999656163116935,0,0.0
202,M10,324.5498363860283,359.58387698269655,380.9620325252498,1780.1317008603573,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,30,pSer2 3E10,Goat anti-rat Alexa647,934,1051.5099766106455,1720.056104794859,241029_mACmChPOLR2A_ActivePolII,115.04126965904274,0.19853583176187412,134.9572280922216,0.6150037291844017,926.3558260606627,0.9442397666416151,30,0.5
203,M11,326.75468712539697,517.8284674811442,380.8681202829072,1760.212323682257,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,30,pSer2 3E10,Goat anti-rat Alexa647,1125,1061.313909668761,1716.2884111169376,241029_mACmChPOLR2A_ActivePolII,273.28586015749045,0.47163105654112314,137.1620788315903,0.6250512934844045,936.1597591187782,0.9542329714151324,0,0.0
65,F08,339.79635928031945,468.4745802676639,359.55644858310234,1828.7228549734245,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,30,pSer2 3E10,Goat anti-rat Alexa647,879,1067.0188827436298,1754.25583108274,241111_mACmChPOLR2A_ActivePolII,198.5842236938406,0.36638200586302955,122.92707121590271,0.5736149930979585,939.3774512270925,1.0034208233209825,0,0.0
66,F09,341.0431021743095,366.41057728094165,394.24737333821605,1808.0822822822822,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,30,pSer2 3E10,Goat anti-rat Alexa647,1029,1028.6285349912812,1709.0690018435607,241111_mACmChPOLR2A_ActivePolII,96.52022070711837,0.17807694594881956,124.17381410989279,0.5794326735279672,900.9871034747439,0.9624131598956785,30,0.5
67,F10,336.9958972314816,499.90228808844074,379.77200596501683,1807.9097027481773,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,30,pSer2 3E10,Goat anti-rat Alexa647,1085,1089.2233345198547,1788.2731254831228,241111_mACmChPOLR2A_ActivePolII,230.01193151461746,0.4243651951460088,120.12660916706486,0.5605471879113056,961.5819030033174,1.0271390946650372,0,0.0
68,F11,351.6707976237694,381.0593580045553,416.44932882304715,1760.333121827411,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,30,pSer2 3E10,Goat anti-rat Alexa647,1572,1072.6068762292239,1745.4356164383562,241111_mACmChPOLR2A_ActivePolII,111.16900143073201,0.20510351213385392,134.80150955935264,0.6290247234449629,944.9654447126866,1.0093897860810557,30,0.5
85,G08,340.9121493486002,511.1902374376329,363.58714997167607,1815.8974358974358,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,60,pSer2 3E10,Goat anti-rat Alexa647,1225,1089.9981838093465,1717.8979124964255,241111_mACmChPOLR2A_ActivePolII,241.29988086380962,0.44519112707408254,124.04286128418349,0.5788216079305166,962.3567522928092,1.0279667703889923,0,0.0
86,G09,348.00317955947065,321.4996452007838,377.82661729447074,1776.029937228392,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,pSer2 3E10,Goat anti-rat Alexa647,1260,983.8262347056944,1746.5989932885907,241111_mACmChPOLR2A_ActivePolII,51.609288626960506,0.09521760760543392,131.13389149505392,0.6119105053168529,856.184803189157,0.9145564001017185,60,1.0
87,G10,345.8188949636437,515.4109684111183,393.8796762514596,1819.2700729927008,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,60,pSer2 3E10,Goat anti-rat Alexa647,1314,1046.2140392955375,1758.7642393655372,241111_mACmChPOLR2A_ActivePolII,245.52061183729506,0.45297825060035984,128.94960689922695,0.6017179709876272,918.5726077790002,0.9811975805611324,0,0.0
88,G11,356.39776089503204,329.9260223752249,441.61152978606026,1798.2520161290322,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,pSer2 3E10,Goat anti-rat Alexa647,1584,1038.6016903073412,1746.9842902027992,241111_mACmChPOLR2A_ActivePolII,60.03566580140159,0.1107640236998456,139.5284728306153,0.6510821675652849,910.9602587908039,0.9730662490296328,60,1.0
105,H08,336.70111280324716,499.8084166949058,370.0231890645294,1833.8969072164948,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,pSer2 3E10,Goat anti-rat Alexa647,1472,1034.281123645719,1749.421607378129,241111_mACmChPOLR2A_ActivePolII,229.91806012108253,0.42419200520767053,119.83182473883042,0.5591716343729797,906.6396921291816,0.9684511216906115,0,0.0
106,H09,343.6847286007623,304.5726393973189,396.8451970873592,1797.9330332020259,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,90,pSer2 3E10,Goat anti-rat Alexa647,1236,982.0098332680985,1747.716146473335,241111_mACmChPOLR2A_ActivePolII,34.6822828234956,0.06398778368402354,126.81544053634556,0.5917593035321568,854.3684017515611,0.9126161629546451,90,1.5
107,H10,342.61888871288045,501.8782427586804,396.9131959667269,1833.6810198300284,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,pSer2 3E10,Goat anti-rat Alexa647,1552,1001.3762458097747,1745.8655965500718,241111_mACmChPOLR2A_ActivePolII,231.98788618485713,0.428010772937188,125.74960064846371,0.5867857713892077,873.7348142932374,0.933302907768413,0,0.0
108,H11,366.57241795649463,313.9362655683909,453.54869464275527,1738.4667527437057,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,90,pSer2 3E10,Goat anti-rat Alexa647,2057,1046.0479296097067,1710.6846615252784,241111_mACmChPOLR2A_ActivePolII,44.04590899456764,0.08126339639330916,149.7031298920779,0.6985602029756814,918.4064980931694,0.981020146115053,90,1.5
125,I08,334.26419677808633,423.5487320039308,364.91283114174183,1831.3329479768786,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,1670,1071.2317941895558,1740.594192799071,241111_mACmChPOLR2A_ActivePolII,153.65837543010753,0.2834951476031246,117.3949087136696,0.5478002451815963,943.5903626730185,1.0079209558993485,0,0.0
126,I09,343.1921224548894,298.72657948013347,393.8228036258636,1758.2150684931507,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,pSer2 3E10,Goat anti-rat Alexa647,1538,1073.9265339419435,1692.0560693641619,241111_mACmChPOLR2A_ActivePolII,28.836222906310184,0.05320197643804601,126.32283439047265,0.5894606538680107,946.2851024254062,1.0107994133047764,120,2.0
127,I10,345.0817430824819,431.2422083731836,400.64878990967463,1755.17749825297,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,1064,1107.0928927231698,1693.3905099536405,241111_mACmChPOLR2A_ActivePolII,161.3518517993603,0.2976893834381542,128.21245501806519,0.598278196761801,979.4514612066325,1.04622693500156,0,0.0
128,I11,356.36797459552173,312.05473786394873,438.7410135781887,1793.5851619644723,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,pSer2 3E10,Goat anti-rat Alexa647,1633,1038.0096586274492,1722.0364621828037,241111_mACmChPOLR2A_ActivePolII,42.16438129012545,0.07779203355482316,139.498686531105,0.650943175658791,910.3682271109119,0.9724338547616063,120,2.0
145,J08,340.1447340149949,442.006402481174,375.6138394377829,1743.4744958481613,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,1764,1080.9381035312722,1717.6016360932078,241111_mACmChPOLR2A_ActivePolII,172.11604590735072,0.31754900247246753,123.27544595057819,0.5752406152579089,953.2966720147349,1.018289006461293,0,0.0
146,J09,340.00099436058713,294.24580358771885,400.4544332740772,1710.5893508388037,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,pSer2 3E10,Goat anti-rat Alexa647,1782,1129.217301148991,1658.7951070336392,241111_mACmChPOLR2A_ActivePolII,24.35544701389557,0.04493507774514399,123.13170629617039,0.5745698824400236,1001.5758696324538,1.0698597059278023,120,2.0
147,J10,347.8315323283929,447.4052644746606,424.7593475278636,1766.5910509885537,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,1116,1089.528946716498,1708.4846832814123,241111_mACmChPOLR2A_ActivePolII,177.51490790083733,0.32750974280600414,130.96224426397615,0.6111095472829872,961.8875151999607,1.0274655424007926,0,0.0
148,J11,353.00846674667326,309.19865827453106,413.36659012373264,1813.8514963297573,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,pSer2 3E10,Goat anti-rat Alexa647,1775,1039.059082734642,1760.979718031165,241111_mACmChPOLR2A_ActivePolII,39.30830170070777,0.07252265137827837,136.13917868225653,0.6352666932333279,911.4176512181048,0.9735548248256384,120,2.0
165,K08,330.9879349267052,509.2898941787551,365.3680938654237,1782.3351715686274,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,pSer2 3E10,Goat anti-rat Alexa647,1688,1097.7951345614417,1722.794652406417,241111_mACmChPOLR2A_ActivePolII,239.39953760493182,0.4416850500954332,114.11864686228844,0.5325122138254569,970.1537030449044,1.0362952891679353,0,0.0
166,K09,349.8072643766121,314.85746009416624,392.13769513904674,1827.138080495356,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,90,pSer2 3E10,Goat anti-rat Alexa647,1426,1002.4497823784844,1750.6774012881547,241111_mACmChPOLR2A_ActivePolII,44.96710352034296,0.08296297298537493,132.9379763121954,0.6203289121795299,874.808350861947,0.9344496341947633,90,1.5
167,K10,347.56184042135374,397.80189186922144,408.8538527549786,1806.4855797527957,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,pSer2 3E10,Goat anti-rat Alexa647,1330,1056.927672291166,1715.2956521739131,241111_mACmChPOLR2A_ActivePolII,127.91153529539815,0.2359929907966866,130.692552356937,0.6098510830581044,929.2862407746286,0.9926416304765198,0,0.0
168,K11,341.61117813299234,308.5408119722416,404.8274735603632,1861.8569579288026,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,90,pSer2 3E10,Goat anti-rat Alexa647,1473,1011.9292777756667,1736.6229195088677,241111_mACmChPOLR2A_ActivePolII,38.65045539841833,0.07130894445182095,124.7418900685756,0.5820834882256235,884.2878462591293,0.9445754074541522,90,1.5
185,L08,336.03325520245704,510.06807371748806,371.0684606817706,1817.827868852459,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,60,pSer2 3E10,Goat anti-rat Alexa647,1444,995.9942567043122,1739.5660329531052,241111_mACmChPOLR2A_ActivePolII,240.17771714366478,0.4431207682759575,119.1639671380403,0.5560552082735178,868.3528251877749,0.9275539940253236,0,0.0
186,L09,345.4141270566972,328.4419448612362,410.6914769342267,1735.757339724386,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,pSer2 3E10,Goat anti-rat Alexa647,1299,1016.6296241390718,1728.899660825325,241111_mACmChPOLR2A_ActivePolII,58.551588287412926,0.10802594468069011,128.5448389922805,0.599829201184094,888.9881926225344,0.9495962065075048,60,1.0
187,L10,347.3169194983294,545.2611587828385,428.97090934886506,1847.3143049026191,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,60,pSer2 3E10,Goat anti-rat Alexa647,1073,1069.1376061248284,1758.5902836281944,241111_mACmChPOLR2A_ActivePolII,275.3708022090152,0.5080509669539265,130.44763143391268,0.6087082077566714,941.4961746082911,1.0056839936331659,0,0.0
188,L11,347.5864121283386,349.09607366763566,446.4463842402414,1777.5132343447385,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,pSer2 3E10,Goat anti-rat Alexa647,1040,1008.997029773796,1771.7819396051104,241111_mACmChPOLR2A_ActivePolII,79.20571709381238,0.1461322000552792,130.7171240639219,0.6099657420944999,881.3555982572586,0.9414432493420164,60,1.0
205,M08,325.54987525468295,505.732300687431,379.81484189319707,1734.9643551523006,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,30,pSer2 3E10,Goat anti-rat Alexa647,1357,1113.5263056938843,1711.6776677667767,241111_mACmChPOLR2A_ActivePolII,235.84194411360772,0.4351213955656247,108.68058719026621,0.5071365782524377,985.884874177347,1.0530989549030445,0,0.0
206,M09,342.4277822039866,391.2104612946819,406.45273953423896,1739.3878064110622,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,30,pSer2 3E10,Goat anti-rat Alexa647,1170,967.5578940269696,1700.0795627859684,241111_mACmChPOLR2A_ActivePolII,121.32010472085864,0.22383199678373877,125.55849413956989,0.5858940104638412,839.9164625104322,0.8971789425349134,30,0.5
207,M10,343.2914905231778,546.9946203550093,417.430676277878,1787.013094417643,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,30,pSer2 3E10,Goat anti-rat Alexa647,934,1010.7777752530009,1706.124391563007,241111_mACmChPOLR2A_ActivePolII,277.104263781186,0.5112491521676601,126.42220245876106,0.5899243354089571,883.1363437364635,0.9433453996358464,0,0.0
208,M11,343.5147160134,394.1989881854361,428.83052035131294,1803.2323353293414,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,30,pSer2 3E10,Goat anti-rat Alexa647,1125,1066.783523698724,1724.0436016511867,241111_mACmChPOLR2A_ActivePolII,124.30863161161284,0.22934574030496738,126.64542794898327,0.5909659732415888,939.1420921821866,1.0031694183438808,30,0.5
