,EXPERIMENT,WELL,CELL,SIRNA,PRIMARY_1,PRIMARY_2,SECONDARY_1,SECONDARY_2,TotalNumberCells,IF_488_Intensity_BGS,IF_488_FC
134,251010_PTEFB_SIRNA,C20,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4572,446.5756152162995,1.0447496123163347
135,251010_PTEFB_SIRNA,C21,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4391,436.7259032697326,1.0217065208734237
136,251010_PTEFB_SIRNA,C22,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4835,503.74351697778286,1.1784921212379638
137,251010_PTEFB_SIRNA,D03,HCT116,HEXIM2 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2900,361.2894169926732,0.845225232806919
138,251010_PTEFB_SIRNA,D04,HCT116,HEXIM1 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2793,796.4994670858472,1.8633854628293052
139,251010_PTEFB_SIRNA,D05,HCT116,INTS8 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2982,147.17536476961155,0.34431213896686286
140,251010_PTEFB_SIRNA,D06,HCT116,SPT5 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,739,865.7374832470125,2.0253656249277068
141,251010_PTEFB_SIRNA,D07,HCT116,LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2553,485.8683238816269,1.1366736689513488
142,251010_PTEFB_SIRNA,D08,HCT116,POLR2B,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,199,856.0065886771165,2.0026005030021263
143,251010_PTEFB_SIRNA,D09,HCT116,HEXIM1 pool + HEXIM2 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1650,1057.7945903080538,2.4746771889893355
144,251010_PTEFB_SIRNA,D10,HCT116,HEXIM2 pool + LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1997,540.7831724706936,1.2651452308077866
145,251010_PTEFB_SIRNA,D11,HCT116,HEXIM1 pool + LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1286,1022.2824303232478,2.3915976071391896
146,251010_PTEFB_SIRNA,D12,HCT116,LARP7 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3561,314.2209672385326,0.7351100743490363
147,251010_PTEFB_SIRNA,D13,HCT116,LARP7 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,970,622.0839225385041,1.4553457796515294
148,251010_PTEFB_SIRNA,D14,HCT116,LARP7 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4215,382.5886586316078,0.8950541390138352
149,251010_PTEFB_SIRNA,D15,HCT116,HEXIM1 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3182,647.3652268889061,1.5144905963834971
150,251010_PTEFB_SIRNA,D16,HCT116,HEXIM1 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,779,1173.7409834342993,2.7459301305756116
151,251010_PTEFB_SIRNA,D17,HCT116,HEXIM1 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1027,917.9631846992938,2.1475460115992715
152,251010_PTEFB_SIRNA,D18,HCT116,Scrambled,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3461,333.0612307178901,0.7791862784571866
153,251010_PTEFB_SIRNA,D19,HCT116,HEXIM2 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4413,411.301023186871,0.9622258132291129
154,251010_PTEFB_SIRNA,D20,HCT116,HEXIM2 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4457,378.51706873285127,0.885528782448684
155,251010_PTEFB_SIRNA,D21,HCT116,HEXIM2 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1688,413.110717410289,0.9664595359714783
156,251010_PTEFB_SIRNA,D22,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4702,457.30778550577884,1.0698571873096885
157,251010_PTEFB_SIRNA,E03,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4292,438.8486461278161,1.0266726110549393
158,251010_PTEFB_SIRNA,E04,HCT116,HEXIM2 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3380,361.1644567968175,0.8449328923572239
159,251010_PTEFB_SIRNA,E05,HCT116,HEXIM1 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2576,855.3353643416299,2.001030194771263
160,251010_PTEFB_SIRNA,E06,HCT116,INTS8 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2828,139.67840600138007,0.3267732396186131
161,251010_PTEFB_SIRNA,E07,HCT116,SPT5 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,431,903.0827449233989,2.1127336905560976
162,251010_PTEFB_SIRNA,E08,HCT116,LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2524,509.9854151167875,1.1930948457008403
163,251010_PTEFB_SIRNA,E09,HCT116,POLR2B,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,176,896.7374607584538,2.0978890977357922
164,251010_PTEFB_SIRNA,E10,HCT116,HEXIM1 pool + HEXIM2 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,911,1129.0385928602334,2.641350293185144
165,251010_PTEFB_SIRNA,E11,HCT116,HEXIM2 pool + LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1755,526.0796545418056,1.2307468128636012
166,251010_PTEFB_SIRNA,E12,HCT116,HEXIM1 pool + LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1522,982.7838409513131,2.2991918990635627
167,251010_PTEFB_SIRNA,E13,HCT116,LARP7 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3648,321.2091235544848,0.7514586463559535
168,251010_PTEFB_SIRNA,E14,HCT116,LARP7 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1069,630.8018692671833,1.4757411419477233
169,251010_PTEFB_SIRNA,E15,HCT116,LARP7 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3980,359.88518075428465,0.8419400662737074
170,251010_PTEFB_SIRNA,E16,HCT116,HEXIM1 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3399,618.8578771069267,1.447798547785045
171,251010_PTEFB_SIRNA,E17,HCT116,HEXIM1 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,822,1123.62647149427,2.6286888053962043
172,251010_PTEFB_SIRNA,E18,HCT116,HEXIM1 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,649,927.3925598860899,2.1696057384072813
173,251010_PTEFB_SIRNA,E19,HCT116,Scrambled,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3675,309.4884860520061,0.724038583393304
174,251010_PTEFB_SIRNA,E20,HCT116,HEXIM2 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4865,377.9469607888135,0.8841950328367097
175,251010_PTEFB_SIRNA,E21,HCT116,HEXIM2 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,5075,378.21014341209127,0.8848107403099104
176,251010_PTEFB_SIRNA,E22,HCT116,HEXIM2 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1449,391.4806016146076,0.915856560076903
177,251010_PTEFB_SIRNA,F03,HCT116,HEXIM2 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1584,366.2650693057253,0.8568656149683236
178,251010_PTEFB_SIRNA,F04,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4888,405.76411756992354,0.9492723966079744
179,251010_PTEFB_SIRNA,F05,HCT116,HEXIM2 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3274,326.13698011105623,0.7629872118476786
180,251010_PTEFB_SIRNA,F06,HCT116,HEXIM1 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2073,796.0838636461741,1.8624131716479662
181,251010_PTEFB_SIRNA,F07,HCT116,INTS8 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3056,138.79280866212028,0.32470141248489937
182,251010_PTEFB_SIRNA,F08,HCT116,SPT5 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,520,832.3135731565965,1.9471714380549083
183,251010_PTEFB_SIRNA,F09,HCT116,LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2795,464.42099328519134,1.0864983132839925
184,251010_PTEFB_SIRNA,F10,HCT116,POLR2B,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,156,821.8806562964511,1.9227639570515265
185,251010_PTEFB_SIRNA,F11,HCT116,HEXIM1 pool + HEXIM2 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1745,955.8501086313524,2.236181279045984
186,251010_PTEFB_SIRNA,F12,HCT116,HEXIM2 pool + LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2041,496.81524817376373,1.1622836541824655
187,251010_PTEFB_SIRNA,F13,HCT116,HEXIM1 pool + LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1942,753.0234504310831,1.7616746886681962
188,251010_PTEFB_SIRNA,F14,HCT116,LARP7 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4361,308.93378251038064,0.7227408718964883
189,251010_PTEFB_SIRNA,F15,HCT116,LARP7 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1223,608.2960983857199,1.42308959850888
190,251010_PTEFB_SIRNA,F16,HCT116,LARP7 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4117,366.1633710829723,0.8566276951733902
191,251010_PTEFB_SIRNA,F17,HCT116,HEXIM1 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4272,577.0348845437019,1.3499549715181802
192,251010_PTEFB_SIRNA,F18,HCT116,HEXIM1 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1042,1066.524169286264,2.495099764567611
193,251010_PTEFB_SIRNA,F19,HCT116,HEXIM1 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1168,767.866616584047,1.7963998092423346
194,251010_PTEFB_SIRNA,F20,HCT116,Scrambled,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3702,314.310405785798,0.7353193130185872
195,251010_PTEFB_SIRNA,F21,HCT116,HEXIM2 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4727,388.140823859561,0.9080432550151888
196,251010_PTEFB_SIRNA,F22,HCT116,HEXIM2 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4356,351.8224460673256,0.823077551950506
197,251010_PTEFB_SIRNA,G03,HCT116,HEXIM2 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4799,340.57461198010947,0.7967635977138292
198,251010_PTEFB_SIRNA,G04,HCT116,HEXIM2 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1908,325.43818976682394,0.7613524138059774
199,251010_PTEFB_SIRNA,G05,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4591,414.7475599477584,0.970288877628693
200,251010_PTEFB_SIRNA,G06,HCT116,HEXIM2 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3602,331.3398283396584,0.775159111710908
201,251010_PTEFB_SIRNA,G07,HCT116,HEXIM1 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2938,653.9032872653676,1.5297861830901303
202,251010_PTEFB_SIRNA,G08,HCT116,INTS8 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3074,130.48512973574273,0.3052658588141562
203,251010_PTEFB_SIRNA,G09,HCT116,SPT5 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,597,820.2462337957639,1.9189402769942825
204,251010_PTEFB_SIRNA,G10,HCT116,LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2771,457.1267212686579,1.069433593219257
205,251010_PTEFB_SIRNA,G11,HCT116,POLR2B,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,262,938.1535574647544,2.194780753937409
206,251010_PTEFB_SIRNA,G12,HCT116,HEXIM1 pool + HEXIM2 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1841,909.0273714705645,2.1266409574755163
207,251010_PTEFB_SIRNA,G13,HCT116,HEXIM2 pool + LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1982,458.0934507500858,1.071695226448934
208,251010_PTEFB_SIRNA,G14,HCT116,HEXIM1 pool + LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1621,814.5920102121619,1.9057123986784077
209,251010_PTEFB_SIRNA,G15,HCT116,LARP7 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4288,287.9234956683314,0.6735879663527
210,251010_PTEFB_SIRNA,G16,HCT116,LARP7 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1412,543.7799256801515,1.272156040729131
211,251010_PTEFB_SIRNA,G17,HCT116,LARP7 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4371,359.6724577024081,0.8414424073814477
212,251010_PTEFB_SIRNA,G18,HCT116,HEXIM1 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3827,553.9983437731744,1.2960617086102604
213,251010_PTEFB_SIRNA,G19,HCT116,HEXIM1 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1191,989.9489588209369,2.3159544670619625
214,251010_PTEFB_SIRNA,G20,HCT116,HEXIM1 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,880,818.9150619217635,1.915826042244553
215,251010_PTEFB_SIRNA,G21,HCT116,Scrambled,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3648,283.4881625689327,0.6632116440050362
216,251010_PTEFB_SIRNA,G22,HCT116,HEXIM2 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4144,332.0424452932019,0.7768028619847914
217,251010_PTEFB_SIRNA,H03,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4528,354.9229129681454,0.8303309967922317
218,251010_PTEFB_SIRNA,H04,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4790,356.36840203381394,0.8337126730179549
219,251010_PTEFB_SIRNA,H05,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4555,353.1329954220422,0.8261435409647033
220,251010_PTEFB_SIRNA,H06,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4434,331.13424897895754,0.7746781652595697
221,251010_PTEFB_SIRNA,H07,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4546,371.05185496740376,0.8680641495364453
222,251010_PTEFB_SIRNA,H08,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4674,362.6448251143353,0.8483961674961116
223,251010_PTEFB_SIRNA,H09,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4635,374.97631277013204,0.8772452951884897
224,251010_PTEFB_SIRNA,H10,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4754,369.2947701957688,0.8639535049525859
225,251010_PTEFB_SIRNA,H11,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4262,376.48403445000076,0.8807725626586601
226,251010_PTEFB_SIRNA,H12,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4787,381.9316569343108,0.8935171041978841
227,251010_PTEFB_SIRNA,H13,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4933,386.4287720072533,0.9040379635303467
228,251010_PTEFB_SIRNA,H14,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4602,362.10493917012,0.8471331213026002
229,251010_PTEFB_SIRNA,H15,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4773,365.6786823543338,0.855493781130426
230,251010_PTEFB_SIRNA,H16,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4309,348.78023093254285,0.8159603852841001
231,251010_PTEFB_SIRNA,H17,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4412,350.6413889407063,0.8203145059329546
232,251010_PTEFB_SIRNA,H18,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4932,347.0310698075634,0.811868277822487
233,251010_PTEFB_SIRNA,H20,HCT116,No transfection,No primary,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4556,358.1015446254364,0.8377673056243714
234,251010_PTEFB_SIRNA,H22,HCT116,No transfection,No primary,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4649,348.86912641461106,0.816168353469695
