,index,WELL,IF_647_Intensity,IF_488_Intensity,DAPI_Intensity,NucleusArea,CELL,SIRNA,PRIMARY_1,PRIMARY_2,SECONDARY_1,SECONDARY_2,TotalNumberCells,EXPERIMENT,SIRNA_HUE,IF_647_Intensity_BGS,IF_647_FC
69,189,L12,1938.9539245719527,2901.6563093147474,1692.9674431819346,1024.9763872491146,HCT116,SPT5 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,847,250822_PTEFB_SIRNA,SPT5 pool,1785.3414319024087,1.309219726947504
70,190,L13,1292.24091769657,2877.4581088367,1032.312143605677,1263.6103896103896,HCT116,POLR2B,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,154,250822_PTEFB_SIRNA,POLR2B,1138.628425027026,0.8349746267413324
71,191,L14,1558.026088222195,2200.1781619803337,1328.563061062612,1500.907955761684,HCT116,Scrambled,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2803,250822_PTEFB_SIRNA,Control,1404.413595552651,1.0298791879442093
72,192,L15,1403.0824495899392,875.5058212954689,1076.0713410908854,1794.3611001964637,HCT116,HEXIM1 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2545,250822_PTEFB_SIRNA,HEXIM1,1249.4699569203951,0.9162565135148044
73,193,L16,1393.1839045541967,802.7839826224083,1373.499469023009,1476.712898003238,HCT116,HEXIM1 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1853,250822_PTEFB_SIRNA,HEXIM1,1239.5714118846527,0.9089977504584498
74,194,L17,2194.746836949851,679.9225131704832,1365.2181088707175,1168.572759856631,HCT116,HEXIM1 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1395,250822_PTEFB_SIRNA,HEXIM1,2041.134344280307,1.4967968037544042
75,195,L18,1354.08095885049,1979.969583499691,1082.0489313571459,1579.7096214966773,HCT116,HEXIM2 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3461,250822_PTEFB_SIRNA,HEXIM2,1200.468466180946,0.8803229283867419
76,196,L19,1389.6304065767054,1822.314904398595,1160.4744474318827,1550.6321533138141,HCT116,HEXIM2 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3757,250822_PTEFB_SIRNA,HEXIM2,1236.0179139071613,0.906391912959433
77,197,L20,1637.0722488469278,2260.6322637041476,1344.3043757668484,1334.8480424684803,HCT116,HEXIM2 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1507,250822_PTEFB_SIRNA,HEXIM2,1483.4597561773837,1.087845015085232
78,198,L21,1462.331494506708,1761.354981509959,1119.918975024047,1682.8577075098815,HCT116,LARP7 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3036,250822_PTEFB_SIRNA,LARP7,1308.719001837164,0.9597047957434737
79,199,L22,1907.3267582211527,3402.1727091916578,1522.3018257178271,1625.2350835322195,HCT116,LARP7 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,838,250822_PTEFB_SIRNA,LARP7,1753.7142655516086,1.2860270146998554
80,200,M03,1949.1134439845566,2692.371711121381,1438.3077394413722,1578.9318918918918,HCT116,LARP7 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,925,250822_PTEFB_SIRNA,LARP7,1795.5009513150126,1.316669866732315
81,201,M04,1452.9208700110617,1981.9689218340163,1193.4203840322386,1633.899365079365,HCT116,LARP7 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3150,250822_PTEFB_SIRNA,LARP7,1299.3083773415176,0.9528038327050105
82,202,M05,1463.6285801830395,1883.8808643093446,1109.8517524387594,1679.1873324396784,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2984,250822_PTEFB_SIRNA,Control,1310.0160875134954,0.9606559696336044
83,203,M06,1437.0693602386432,858.034924568661,1234.5061370627507,1578.568113450795,HCT116,HEXIM1 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2327,250822_PTEFB_SIRNA,HEXIM1,1283.4568675690991,0.9411796643946175
