,WELL,IF_647_Intensity,RFP_561_Intensity,GFP_488_Intensity,DAPI_Intensity,NucleusArea,CELL,DRUG,DRUG_TIME_MINUTES,SIRNA,PRIMARY,SECONDARY,TotalNumberCells,EXPERIMENT
186,L10,3456.949920029526,293.4027876413627,544.0512395794356,611.5390515973617,1444.8657171922687,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,983,251017_mACmChPOLR2A_7SK
187,L11,3660.783927759761,302.02495809361784,568.8140789444635,651.0364224709001,1461.3708987161199,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,701,251017_mACmChPOLR2A_7SK
188,L12,3566.5174403719457,300.3474138008034,569.0103634562745,634.6469570083674,1396.814453125,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1024,251017_mACmChPOLR2A_7SK
189,L13,2759.3046923436136,317.0934339912931,273.34376123669756,557.8468302875472,1566.8635197537199,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1949,251017_mACmChPOLR2A_7SK
190,L14,2536.1673383736584,298.24516122387564,279.6055931676612,516.851051378753,1629.275957362811,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2533,251017_mACmChPOLR2A_7SK
191,L15,2731.2985609908174,293.86587839245465,286.4298385656704,546.1604754620457,1629.888044579534,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1974,251017_mACmChPOLR2A_7SK
192,L16,2540.5389611902096,281.86095947046783,325.1290654475144,517.9860110752577,1578.5045146726861,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2658,251017_mACmChPOLR2A_7SK
193,L17,2853.303464912674,289.25615546997494,381.0237864961157,569.7462549889948,1500.3434252146408,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2213,251017_mACmChPOLR2A_7SK
194,L18,2487.34801298678,275.2904858560418,517.4692111921702,514.025435145266,1640.0238841033672,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2554,251017_mACmChPOLR2A_7SK
195,L19,2634.7643136228526,275.9385581014707,500.88575041241,546.4849854505233,1546.6400733608436,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2181,251017_mACmChPOLR2A_7SK
196,L20,2475.6520958866918,269.07455422031825,493.87477119947346,493.1853661083744,1635.2637362637363,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2275,251017_mACmChPOLR2A_7SK
197,L21,2819.7785573844067,277.3379014380655,506.0596177758912,550.0990461300975,1521.8455114822548,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1916,251017_mACmChPOLR2A_7SK
198,L22,2788.278276271701,271.2464839987764,499.7004388597909,532.1126145163374,1544.8402088772846,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1915,251017_mACmChPOLR2A_7SK
199,M03,2227.962191587086,246.17656408980287,448.76430556760135,442.0594685373088,1818.7378640776699,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3296,251017_mACmChPOLR2A_7SK
200,M04,2154.3512532049062,250.51323544695742,462.583846265287,434.63003515549855,1739.2609542356379,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,4108,251017_mACmChPOLR2A_7SK
201,M05,2019.8030267896615,247.60517023491983,445.72299692758855,418.30313916749117,1805.911062311282,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3643,251017_mACmChPOLR2A_7SK
202,M06,2103.1008849419713,250.20928366293302,458.1388615367006,423.2792490202845,1769.1849446849446,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,4158,251017_mACmChPOLR2A_7SK
203,M07,1983.4165618230975,249.43130287709235,455.0652888901471,414.5806835463934,1762.5748987854251,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3705,251017_mACmChPOLR2A_7SK
204,M08,2004.4646177245531,244.57828395997785,452.7948933216252,419.38723029716675,1796.127015008338,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3598,251017_mACmChPOLR2A_7SK
205,M09,2012.0285163696471,242.65475163900535,445.89175460202057,409.51798615510387,1814.3443030114872,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3221,251017_mACmChPOLR2A_7SK
206,M10,2159.5232226145486,250.21844448006922,461.1756145839679,435.91690116782934,1748.8215471023743,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3917,251017_mACmChPOLR2A_7SK
207,M11,2150.2566692274777,248.64602439403538,459.8785631853183,422.67681158319124,1807.581585081585,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3432,251017_mACmChPOLR2A_7SK
208,M12,2081.9191179561503,250.16138182877629,463.70829533628756,430.93072572528763,1802.6849315068494,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3869,251017_mACmChPOLR2A_7SK
209,M13,2065.3388459235994,251.77467963504608,473.4829062478027,428.694665861307,1801.011634506243,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3524,251017_mACmChPOLR2A_7SK
210,M14,2120.8160627538173,258.31456454811035,485.0409581683369,433.2458696091464,1694.7664872139974,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,4458,251017_mACmChPOLR2A_7SK
211,M15,2085.7206006179144,257.1237333370473,482.6559900342588,439.0941737652903,1787.9114809454895,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,4146,251017_mACmChPOLR2A_7SK
212,M16,2133.925028340113,253.91560055930216,485.39161848454887,436.2986051991402,1793.5256181493755,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3923,251017_mACmChPOLR2A_7SK
213,M17,2120.5301221037535,258.09346469028213,486.86377087166846,442.74371589102344,1712.7685375901133,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3884,251017_mACmChPOLR2A_7SK
214,M18,2171.8400699317112,253.56179992456845,473.5147687488479,437.23315874403653,1795.3832199546484,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3528,251017_mACmChPOLR2A_7SK
215,M19,2068.0502970316793,249.99297572770752,460.68651912302334,418.98862133255244,1822.21773318872,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3688,251017_mACmChPOLR2A_7SK
216,M20,2088.1673423155403,250.8806387568745,467.290719303809,427.9424918213819,1744.678235002479,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,4034,251017_mACmChPOLR2A_7SK
217,M21,2121.0109280320003,246.5421742667787,455.03170138029463,428.032958237485,1778.4439038351459,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3494,251017_mACmChPOLR2A_7SK
218,M22,2270.205875165699,244.6107596224561,445.2841842994523,422.93546797630717,1913.0734557595993,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2995,251017_mACmChPOLR2A_7SK
219,N03,2287.9160995043853,242.14714957098374,440.4270099918664,406.2852022844364,1946.1872593629682,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2857,251017_mACmChPOLR2A_7SK
220,N04,2211.0308909607475,248.50716958245292,458.778712794914,432.5632381486833,1822.213104715248,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3266,251017_mACmChPOLR2A_7SK
221,N05,2129.438558089482,246.5801348327686,451.3803041514243,407.67592135275174,1800.9642857142858,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3444,251017_mACmChPOLR2A_7SK
222,N06,2128.5602256236266,244.49608955276514,451.8514372338043,405.8143051725406,1821.760843005498,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3274,251017_mACmChPOLR2A_7SK
223,N07,2090.1428981039035,246.0404871728541,451.81493285948585,398.25936005473733,1815.8880738929638,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3681,251017_mACmChPOLR2A_7SK
224,N08,2052.9566052735813,243.93471212049647,456.4378923411131,404.483960201069,1797.4405637254902,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3264,251017_mACmChPOLR2A_7SK
225,N09,1965.5306433571657,241.5980377419814,443.76722944486096,401.6686499922481,1808.046042003231,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3714,251017_mACmChPOLR2A_7SK
226,N10,2082.633217387387,243.7361224994903,445.548460657919,398.4754202406162,1832.0729411764705,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3400,251017_mACmChPOLR2A_7SK
227,N11,2048.3376337411487,243.1782354235772,445.71629439281696,394.6550286812993,1802.498140276302,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3764,251017_mACmChPOLR2A_7SK
228,N12,2240.217271573644,249.0488144472878,465.9720364951766,417.49462270168107,1782.9302925989673,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3486,251017_mACmChPOLR2A_7SK
229,N13,2182.1871586519705,251.61070244507243,472.52354375379224,425.27764588806804,1788.6810694031867,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3703,251017_mACmChPOLR2A_7SK
230,N14,2468.6215861542973,255.60492441332894,489.689064709247,464.26637466325997,1702.932785660941,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2678,251017_mACmChPOLR2A_7SK
231,N15,2158.3973286906157,254.36144182125386,480.69837688550007,427.41628956125555,1775.093710849411,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3991,251017_mACmChPOLR2A_7SK
232,N16,2321.3536473871764,254.22040116648148,481.08465851650334,437.0445549008183,1801.7665952890793,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3269,251017_mACmChPOLR2A_7SK
233,N17,2181.9627703995984,253.70407999031113,476.26832060132233,426.2482793145022,1775.992461658435,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3847,251017_mACmChPOLR2A_7SK
234,N18,2444.8685526443824,253.71169077494602,480.15247126215127,460.0198606496783,1777.3794151158374,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2633,251017_mACmChPOLR2A_7SK
235,N19,184.42570005740046,244.6537453348375,457.6293696471379,419.43190265188605,1836.3961794019933,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,No primary,Goat anti-mouse Alexa647,3612,251017_mACmChPOLR2A_7SK
236,N20,2171.850041631158,244.90046350569114,444.7911525234213,419.67822944218585,1799.7063893016345,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3365,251017_mACmChPOLR2A_7SK
237,N21,182.75345219340562,238.08902081222067,440.5726822974115,405.7160803990486,1787.9584585952446,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,No primary,Goat anti-mouse Alexa647,3659,251017_mACmChPOLR2A_7SK
238,N22,2313.728275901968,241.22051397476673,438.16488944284674,399.51804916275427,1851.8393103448275,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2900,251017_mACmChPOLR2A_7SK
