,WELL,IF_647_Intensity,RFP_561_Intensity,GFP_488_Intensity,DAPI_Intensity,NucleusArea,CELL,DRUG,DRUG TIME MINUTES,PRIMARY,SECONDARY,TotalNumberCells,EXPERIMENT
193,L16,188.49943065744299,165.65665271525194,272.05226259402826,555.7576457433847,1797.7568688439605,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Triptolide 1 µM,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1929,241026_mACmChPOLR2A_TotalPolII
194,L17,176.76428078792375,164.9792657623995,239.4559341976327,486.19952495667104,1639.9095139607032,HCT116 mChPOLR2A Clone 2,Triptolide 1 µM,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3868,241026_mACmChPOLR2A_TotalPolII
195,L18,195.63531506035832,160.97357424848275,313.21302703477113,592.207205335657,1772.893864013267,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Triptolide 1 µM,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1206,241026_mACmChPOLR2A_TotalPolII
196,L19,186.00748774584017,164.7800377840642,276.8644379878349,539.9148177467578,1776.988952929875,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Triptolide 1 µM,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2082,241026_mACmChPOLR2A_TotalPolII
197,L20,176.90308232377728,166.81579442373248,252.5767523213315,485.0191215559591,1675.642996742671,HCT116 mChPOLR2A Clone 2,Triptolide 1 µM,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3070,241026_mACmChPOLR2A_TotalPolII
198,L21,194.65044785690554,161.7596040323696,321.65109848114975,594.3762388918815,1832.1130247578042,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Triptolide 1 µM,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,929,241026_mACmChPOLR2A_TotalPolII
199,L22,587.4872896379039,156.88487609014402,249.99885712454403,537.4050525121096,1592.8574829931972,HCT116 OsTIRF74G,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2940,241026_mACmChPOLR2A_TotalPolII
200,M03,574.6771719948998,157.76310190412775,249.9285055160867,533.9160756205141,1650.5508096035735,HCT116 OsTIRF74G,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3582,241026_mACmChPOLR2A_TotalPolII
201,M04,663.944871284948,211.45025399840327,540.7930350182828,548.6866942941131,1842.878239608802,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2045,241026_mACmChPOLR2A_TotalPolII
202,M05,580.8778287787444,247.79344690241408,241.9983463529518,534.8625687192223,1691.1397409679619,HCT116 mChPOLR2A Clone 2,Vehicle,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2934,241026_mACmChPOLR2A_TotalPolII
203,M06,635.2884637267069,161.87781324812244,930.2707216065672,568.5495349769853,1991.986301369863,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,876,241026_mACmChPOLR2A_TotalPolII
204,M07,540.7813846204165,217.071837857048,296.64337188938873,581.2821945997541,1748.8228450555262,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1891,241026_mACmChPOLR2A_TotalPolII
205,M08,555.2543340799273,242.3495617439761,240.01439265585591,494.4744761778239,1662.1873045653533,HCT116 mChPOLR2A Clone 2,10 µM 5PhIAA,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3198,241026_mACmChPOLR2A_TotalPolII
206,M09,311.99411826469134,160.54537058256653,441.4225949893646,592.8994516028746,1876.4975165562914,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1208,241026_mACmChPOLR2A_TotalPolII
207,M10,607.4581185287495,207.46645924641786,529.2185216750064,562.3853183368067,1788.7355727820843,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2322,241026_mACmChPOLR2A_TotalPolII
208,M11,594.8607214601266,254.31647799860266,247.48855102497012,556.6331215051674,1592.7699485199485,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3108,241026_mACmChPOLR2A_TotalPolII
209,M12,651.279790104482,165.47925767749646,983.9844896656382,617.0255908163825,1876.6593607305936,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1095,241026_mACmChPOLR2A_TotalPolII
210,M13,597.875390293018,232.71562763162592,281.9336208638893,595.7146433097697,1699.5279569892473,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1860,241026_mACmChPOLR2A_TotalPolII
211,M14,595.8883804108178,244.4292160828226,241.11991953511503,532.7043793345248,1609.09243697479,HCT116 mChPOLR2A Clone 2,10 µM 5PhIAA,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2856,241026_mACmChPOLR2A_TotalPolII
212,M15,342.38541240920614,159.31870753324924,412.81730544084695,553.479465668256,1640.581081081081,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,296,241026_mACmChPOLR2A_TotalPolII
213,M16,682.9743132949964,213.1280081087014,557.7390364453579,577.2712730845412,1803.5802387267904,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1508,241026_mACmChPOLR2A_TotalPolII
214,M17,562.0413371041254,240.53617096439382,238.78455751908442,528.3550150158634,1659.2226634086744,HCT116 mChPOLR2A Clone 2,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3274,241026_mACmChPOLR2A_TotalPolII
215,M18,634.8155502326871,162.8259237171756,925.8860327656092,587.872118985547,1842.5072744907857,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1031,241026_mACmChPOLR2A_TotalPolII
216,M19,654.4161981298778,212.39696835980413,547.4421271425344,575.6466120743783,1719.4592592592592,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1620,241026_mACmChPOLR2A_TotalPolII
217,M20,559.7027105888586,240.22650340016853,246.28068339460333,485.4565401387835,1686.208067324434,HCT116 mChPOLR2A Clone 2,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3446,241026_mACmChPOLR2A_TotalPolII
218,M21,671.1550846028447,166.29215938892457,970.4563212131476,599.9792891439688,1916.046857142857,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,875,241026_mACmChPOLR2A_TotalPolII
219,M22,571.7429876361107,157.35518152989138,252.39516958071985,543.4605583461871,1585.801030927835,HCT116 OsTIRF74G,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2910,241026_mACmChPOLR2A_TotalPolII
220,N03,139.8710063953795,157.8850935707498,247.49466286922186,577.7208134713695,1670.0045811518326,HCT116 OsTIRF74G,No addition,No addition,No primary,Alexa647 goat anti-mouse,3056,241026_mACmChPOLR2A_TotalPolII
221,N04,556.2318472901072,155.30572570674204,246.74395580031563,519.159883029938,1640.3617482951022,HCT116 OsTIRF74G,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3226,241026_mACmChPOLR2A_TotalPolII
222,N05,139.65743654602647,155.31518599860254,243.36196374319678,546.8776032239812,1709.411194833154,HCT116 OsTIRF74G,No addition,No addition,No primary,Alexa647 goat anti-mouse,2787,241026_mACmChPOLR2A_TotalPolII
223,N06,577.9726504994352,156.34180630982746,247.80676911925562,528.0388337488513,1672.1550583044439,HCT116 OsTIRF74G,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3173,241026_mACmChPOLR2A_TotalPolII
224,N07,139.23659973719165,154.2935291824331,242.72916285886626,531.3880219306793,1659.4707529558184,HCT116 OsTIRF74G,No addition,No addition,No primary,Alexa647 goat anti-mouse,3214,241026_mACmChPOLR2A_TotalPolII
225,N08,545.0668889780034,153.77837155076585,240.80011179635326,516.3736844658689,1649.2340098400985,HCT116 OsTIRF74G,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3252,241026_mACmChPOLR2A_TotalPolII
226,N09,138.98254190871987,153.5180089107472,238.68241013789714,532.8107538958951,1624.31654424624,HCT116 OsTIRF74G,No addition,No addition,No primary,Alexa647 goat anti-mouse,2859,241026_mACmChPOLR2A_TotalPolII
227,N10,589.559377226763,153.20168551902063,238.3636459042457,543.7996285903031,1631.2317073170732,HCT116 OsTIRF74G,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2952,241026_mACmChPOLR2A_TotalPolII
228,N11,139.72965189707185,154.91785430912068,248.088828351105,508.51688575716145,1619.2189504373177,HCT116 OsTIRF74G,No addition,No addition,No primary,Alexa647 goat anti-mouse,3430,241026_mACmChPOLR2A_TotalPolII
229,N12,604.8872317077099,155.66567501052086,245.50910490793754,539.559289555485,1631.1334994660021,HCT116 OsTIRF74G,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2809,241026_mACmChPOLR2A_TotalPolII
230,N13,138.3273648765262,154.04608698965149,242.09819742552764,531.6214879422603,1688.1671406003159,HCT116 OsTIRF74G,No addition,No addition,No primary,Alexa647 goat anti-mouse,3165,241026_mACmChPOLR2A_TotalPolII
231,N14,595.0298720939569,156.43258785334024,246.51256825652382,533.7292905459745,1587.712599791739,HCT116 OsTIRF74G,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2881,241026_mACmChPOLR2A_TotalPolII
232,N15,138.42157109071115,156.144247600618,244.91336120655228,546.07219633232,1609.1764354066986,HCT116 OsTIRF74G,No addition,No addition,No primary,Alexa647 goat anti-mouse,3344,241026_mACmChPOLR2A_TotalPolII
233,N16,585.3778520026507,155.30748456938358,242.7942803132047,527.405693326131,1634.2146709816614,HCT116 OsTIRF74G,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2781,241026_mACmChPOLR2A_TotalPolII
234,N17,137.8922248180127,153.56224494833086,238.90119447255492,522.5535292163132,1647.2178500142572,HCT116 OsTIRF74G,No addition,No addition,No primary,Alexa647 goat anti-mouse,3507,241026_mACmChPOLR2A_TotalPolII
235,N18,601.4488890573614,157.4040896064261,244.3342645321675,570.4592623896689,1620.0389140271493,HCT116 OsTIRF74G,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2210,241026_mACmChPOLR2A_TotalPolII
236,N19,138.87989060124013,154.96981715998388,244.6516256496146,535.5528596097672,1656.7127729980145,HCT116 OsTIRF74G,No addition,No addition,No primary,Alexa647 goat anti-mouse,3022,241026_mACmChPOLR2A_TotalPolII
237,N20,602.735569636068,157.78085523258565,253.00796910068226,542.3320847888973,1609.6080808080808,HCT116 OsTIRF74G,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3465,241026_mACmChPOLR2A_TotalPolII
238,N21,140.9039016639462,157.5111906899836,253.63874657532804,556.8280571744971,1626.559289790742,HCT116 OsTIRF74G,No addition,No addition,No primary,Alexa647 goat anti-mouse,3154,241026_mACmChPOLR2A_TotalPolII
239,N22,575.1321709815777,155.84478549101755,248.78466179510394,537.5818207762834,1635.3528225806451,HCT116 OsTIRF74G,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2976,241026_mACmChPOLR2A_TotalPolII
